Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Guam,1.976120204,2.228447823,2.387690082,2.43747215,2.40620231,2.356188715,2.319804712,2.282167786,2.247091671,2.215589477,2.179228733,2.143025704,2.121538158,2.121244741,2.136113917,2.15330986,2.16743767,2.183705572,2.201861888,2.218785342,2.236379923,2.251751383,2.264117485,2.268407481,2.268713623,2.252775415,2.232672482,2.232849321,2.25860308,2.292286241,2.326311659,2.326107935,2.259639894,2.113118475,1.911504686,1.701548433,1.505561911,1.30148806,1.094627324,0.890464014,0.698650775,0.525414238,0.369449167,0.234797603,0.130766455,0.017675094,-0.061244915,-0.013895819,0.196257292,0.514996689,0.885431232,1.204346196,1.411308829,1.456149626,1.388170282
Guatemala,2.689785839,2.710403598,2.724886375,2.730421953,2.730501526,2.726274379,2.724980178,2.73326535,2.753632093,2.779323998,2.807876131,2.82631827,2.822596896,2.791864637,2.744715258,2.689804857,2.643893607,2.61824494,2.619046157,2.635142783,2.658257123,2.669298084,2.654604276,2.607323499,2.541226177,2.470000701,2.413838221,2.383683528,2.387014157,2.412007378,2.442512839,2.463938665,2.474050136,2.468256214,2.452167862,2.431690695,2.415728731,2.408520412,2.413010503,2.423283881,2.4346042,2.437201061,2.424198289,2.391881097,2.346843946,2.298528255,2.25450563,2.215217447,2.183077451,2.156000018,2.129043456,2.100666307,2.073729463,2.048252145,2.023674003
Guinea,1.563296491,1.561370842,1.58479196,1.642052869,1.711397892,1.79922845,1.848815647,1.790199314,1.595376629,1.31492351,1.03038904,0.79758991,0.61058788,0.490656566,0.436459221,0.389927677,0.382723148,0.511328214,0.80736158,1.220920925,1.710462185,2.172569514,2.523872254,2.720151453,2.824871223,2.812466428,2.859154296,3.17168028,3.811827228,4.581929057,5.372194716,5.860332461,5.814123382,5.185291894,4.242925503,3.274857958,2.510643888,1.975422411,1.746964419,1.740553399,1.763962344,1.75467283,1.818774664,1.954566096,2.135068027,2.343585602,2.535892278,2.671068832,2.728375086,2.730596725,2.722621551,2.723327101,2.714271982,2.698294373,2.677072216
Guinea-Bissau,1.130176086,1.046774082,1.045355755,1.150919928,1.327256535,1.525467873,1.690438236,1.803220513,1.84284444,1.830431507,1.814636229,1.811967714,1.798482851,1.775466919,1.75040233,1.716375318,1.692999171,1.709735823,1.777796107,1.878728904,1.987562173,2.079735346,2.148659097,2.185928989,2.200141279,2.208171439,2.219302584,2.227570413,2.235299877,2.241447976,2.245274177,2.24431693,2.237637523,2.223902137,2.206093951,2.188553034,2.172895778,2.157630141,2.14304764,2.130396469,2.120420116,2.11501717,2.116021409,2.124636833,2.139790064,2.151915043,2.166834999,2.198535439,2.250734234,2.312927383,2.377167932,2.426886212,2.449486737,2.438527521,2.40417326
Guyana,3.10810742,3.133202288,3.006181537,2.692674229,2.270582409,1.821167091,1.447056618,1.19552862,1.109882815,1.142709288,1.179114,1.18320673,1.218486551,1.28286577,1.35203917,1.454046776,1.511407056,1.404229181,1.08689452,0.629604622,0.141519465,-0.287568038,-0.651285038,-0.909466392,-1.073761653,-1.242255268,-1.392529034,-1.3887864,-1.181992655,-0.823360584,-0.386706691,0.016583944,0.318462967,0.460108632,0.477956666,0.480202558,0.500121599,0.470646681,0.388899343,0.273744156,0.127240099,-0.007535643,-0.076734403,-0.050515291,0.044858847,0.162831418,0.259577691,0.329108425,0.354006288,0.347448111,0.334074633,0.333753421,0.345258441,0.375100609,0.416988961
Haiti,1.977214616,1.989355281,1.996933824,2.000074391,1.998158412,2.001523597,2.00049543,1.975661837,1.921678908,1.852617726,1.779036913,1.725036739,1.709814533,1.744403561,1.814070823,1.886341355,1.950521493,2.022536022,2.100775145,2.17806822,2.256727421,2.320347336,2.347029872,2.328706464,2.279249583,2.220535405,2.167379842,2.117832833,2.076482533,2.040931016,2.003228921,1.962871193,1.92702185,1.896829997,1.870304875,1.846599593,1.821303422,1.790225936,1.751386671,1.708304297,1.663000228,1.62236162,1.592461468,1.576392866,1.569201638,1.564546197,1.555189016,1.53851361,1.511659552,1.477558505,1.442333818,1.408851593,1.374736619,1.340572727,1.306576618
Honduras,3.279347984,3.332918651,3.307436158,3.187696079,3.014983725,2.832740301,2.692660542,2.616489719,2.622392895,2.684803108,2.753504861,2.809171084,2.87300329,2.94163203,3.009336003,3.078141921,3.136222108,3.167867369,3.167674639,3.14529964,3.113439292,3.083348528,3.056877686,3.037318621,3.020230628,2.998073065,2.966596303,2.927378347,2.879679331,2.824565643,2.769309749,2.710513766,2.638565912,2.551560089,2.456169517,2.358792054,2.26871482,2.19115593,2.129944558,2.080509016,2.033050786,1.984431457,1.939870991,1.899179152,1.860598552,1.826882836,1.792143245,1.747160287,1.688651031,1.622622006,1.554236301,1.493977504,1.449196017,1.424638087,1.414026656
"Hong Kong SAR, China",2.963040924,4.236494673,3.44066885,2.417271694,2.627395063,0.885475776,2.527097364,2.123526741,1.596569535,2.431443203,2.156424527,1.917085484,2.821398831,2.159649224,2.89703973,1.256197195,1.44371142,1.811706419,5.465453784,2.670080965,2.348226768,1.55249627,1.519407906,0.982973567,1.074258772,1.245826983,1.185788201,0.661433492,1.03591232,0.321315033,0.829228336,0.839650031,1.717770734,2.252030431,1.980132777,4.438607795,0.832512855,0.834808807,0.955125814,0.881594076,0.736962668,0.442846827,-0.197404126,0.779918562,0.436871406,0.642270483,0.859633272,0.598238787,0.215353334,0.734446396,0.672543292,1.166874383,0.458789964,0.751257934,0.879887992
Hungary,0.453239644,0.322661285,0.260182926,0.31560145,0.277287713,0.302244758,0.372155583,0.383062187,0.417504517,0.379781402,0.286176099,0.298102515,0.322277028,0.446325662,0.588081809,0.550182989,0.464581043,0.344923733,0.180747382,0.065093729,0.006777772,-0.058952116,-0.150240753,-0.200097849,-0.181847163,-0.170579145,-0.167798788,-0.153272936,-1.088983893,-1.033117297,-0.005668183,-0.039136583,-0.114035594,-0.136883104,-0.139220004,-0.171771609,-0.201458936,-0.232679337,-0.28326061,-0.259764908,-0.229379183,-0.284751377,-0.286433268,-0.221439379,-0.198878843,-0.155716485,-0.154915158,-0.175097367,-0.154908814,-0.226013876,-0.283360436,-0.516437607,-0.275368757,-0.269378767,-0.22101201
Iceland,1.948719743,1.853365244,1.77978836,1.777772399,1.732678311,1.693452457,1.613441336,1.36770413,0.929223669,0.524268808,0.808703279,1.463775579,1.509090126,1.352920811,1.27890789,0.992857359,0.744426487,0.780538211,0.978479646,1.058896411,1.140583261,1.336610409,1.32404443,1.06362548,0.787667614,0.732588891,1.095629101,1.566217581,1.238396064,0.777662199,1.15914942,1.256632077,1.016811928,0.866835947,0.542467998,0.539913017,0.819197091,1.070859043,1.209238786,1.369192833,1.329295255,0.892596377,0.69249762,0.877936158,1.582891978,2.34742243,2.530085489,1.859572171,0.341241979,-0.143903,0.305468368,0.532100735,0.9458859,1.112504755,1.044358627
India,1.988186784,2.020620661,2.046164776,2.063456042,2.075977195,2.08342954,2.094184689,2.117912275,2.158447331,2.208249919,2.260092006,2.30211851,2.327184106,2.330798919,2.319938101,2.302244136,2.288167452,2.282658938,2.289445409,2.302629911,2.315352004,2.319165148,2.310672676,2.287001069,2.252670746,2.215705818,2.180266432,2.144181704,2.108505911,2.073447777,2.036558784,1.999814467,1.967829193,1.941978838,1.919782703,1.89839515,1.874188288,1.845496823,1.810901033,1.772114444,1.732176951,1.692964725,1.653868187,1.615377319,1.577221429,1.540257607,1.502933906,1.462900688,1.419375347,1.374351006,1.328401097,1.285832037,1.251190626,1.226730296,1.20929453
Indonesia,2.636822415,2.649110345,2.662716958,2.680432899,2.698734651,2.712829249,2.718247829,2.714436677,2.700284323,2.678204265,2.652892968,2.625891307,2.595143204,2.560995404,2.524549585,2.483047714,2.440981123,2.405786222,2.379758578,2.357798897,2.337684278,2.309495098,2.26409934,2.197361127,2.117012344,2.033475829,1.956302519,1.88740616,1.830175379,1.781452031,1.736366776,1.690455279,1.643386472,1.593879441,1.544134194,1.496065315,1.45353948,1.419304731,1.395101264,1.378630019,1.365255918,1.352808213,1.342892983,1.334985753,1.328581128,1.321272163,1.31419028,1.310351365,1.310373377,1.311455309,1.313747333,1.310610019,1.293982944,1.260193359,1.214438403
"Iran, Islamic Rep.",2.584282419,2.595017403,2.605421317,2.615971004,2.627004591,2.647592755,2.670274452,2.679874703,2.672857224,2.661073789,2.654770074,2.671257589,2.721569228,2.811965898,2.931783689,3.035223963,3.136495505,3.286997686,3.493748329,3.718442565,3.907464039,4.029463822,4.091068026,4.085300125,4.016453951,3.969134534,3.879700663,3.616580073,3.153794695,2.586076771,1.972336572,1.459172632,1.165991645,1.165452536,1.36430178,1.624698193,1.809520657,1.88827999,1.813646908,1.637786785,1.451335133,1.314337347,1.211884701,1.160569661,1.147658404,1.135887168,1.118453194,1.12281982,1.151869286,1.195468741,1.245952092,1.28539455,1.298659914,1.276545297,1.228136383
Iraq,2.514098953,2.625518363,2.759182315,2.914257064,3.074446757,3.234870413,3.366865039,3.441514448,3.448144858,3.409000459,3.350406658,3.298593295,3.260673584,3.244477435,3.237946883,3.230302786,3.203004661,3.145800416,3.053282507,2.939114326,2.837159498,2.748304605,2.646644086,2.530103536,2.414907552,2.29409704,2.208203425,2.209335612,2.316963837,2.492628897,2.678318349,2.831555212,2.952675402,3.028682086,3.06800865,3.105191452,3.133951808,3.117709159,3.050906923,2.953729641,2.860292439,2.784582287,2.715514769,2.656908165,2.61434079,2.555267908,2.51722747,2.569439057,2.730604031,2.950706677,3.18696753,3.362777672,3.429081831,3.361273266,3.208518261
Ireland,-0.148593694,0.411628632,0.583614784,0.486082927,0.374313833,0.398883656,0.471401693,0.450327334,0.584796988,0.835333131,1.169898876,1.48620228,1.603875761,1.656675285,1.645353656,1.509145575,1.35426325,1.418806793,1.332288816,1.150818338,1.171034967,0.94541547,0.708938993,0.619707471,0.160073466,0.045438028,0.010367602,-0.427686064,-0.396250752,0.084413021,0.574927781,0.682256778,0.499840487,0.394187639,0.512695055,0.791271347,1.002814735,1.043076836,1.127299556,1.333042666,1.59215149,1.685148857,1.628950962,1.828313818,2.178703014,2.696005644,2.890960005,2.038708011,1.015663276,0.544884384,0.364213884,0.220500759,0.248160454,0.410851014,0.50719881
Isle of Man,-0.181829502,0.468365603,1.042305354,1.474138739,1.780592348,2.074443345,2.327084804,2.412405867,2.303389254,2.063030786,1.746196804,1.465530126,1.294456063,1.292890464,1.392961989,1.561399668,1.656637852,1.551445365,1.185102285,0.659539482,0.030713474,-0.478664964,-0.639217165,-0.306350396,0.371542482,1.201516718,1.859190511,2.163075307,1.98742389,1.500275315,0.921613318,0.482186091,0.252115098,0.335167758,0.632354946,0.989806813,1.251413588,1.393713284,1.361377605,1.214279583,1.038775256,0.910694698,0.835388505,0.833490523,0.886361058,0.947639559,0.986365834,0.99969858,0.975441478,0.928078143,0.876059347,0.83115294,0.793078976,0.766181328,0.746685992
Israel,3.302448041,4.824517533,3.681922745,3.95601647,3.493805136,2.542509837,4.317752921,2.090919722,2.605781239,3.315976347,3.14439276,2.541555492,4.046614977,2.975426108,2.283471582,2.232491116,2.239108379,2.108800589,2.568359473,2.400950403,1.991385694,1.878107037,1.819125877,1.306891786,1.763630078,1.547147598,1.615171246,1.65705755,1.696469257,3.094603009,6.017008783,3.455466899,2.658091779,2.589262849,2.668286957,2.616505943,2.498395043,2.28687869,2.546433887,2.642331913,2.357117299,2.014058394,1.805519759,1.767623642,1.762897661,1.767805874,1.776100869,1.776579106,2.390207338,1.82675241,1.848077862,1.846151321,1.866052895,1.919543799,1.984868821
Italy,0.668382874,0.67662299,0.729553242,0.8226237,0.842108617,0.777304407,0.723778173,0.631737253,0.566058509,0.528877032,0.466452872,0.567712499,0.678187648,0.654388936,0.597247219,0.498851058,0.424722057,0.35631295,0.289147208,0.205999752,0.12005432,0.07408186,0.036294637,0.022350913,0.028899939,0.005449282,0.01020512,0.048320597,0.075009005,0.083708573,0.069231189,0.067924433,0.061135853,0.020372074,0.001588562,0.028104408,0.05290695,0.028774016,0.016820844,0.045303631,0.056167601,0.148916429,0.444507313,0.647182705,0.491389108,0.300559689,0.504933687,0.662469253,0.45561345,0.307591222,0.171978291,0.26954124,1.159251117,0.917504096,0.021292655
Jamaica,1.396704975,1.594565584,1.686769756,1.612223026,1.444300441,1.305363394,1.157855554,1.092469592,1.157389409,1.295893993,1.414718111,1.545941046,1.593235053,1.510557062,1.357810546,1.220342613,1.058461988,1.010128631,1.139182886,1.362213165,1.364303051,1.733034388,1.833013109,1.729863739,1.359201931,1.06308432,0.631616985,0.246441595,0.782030067,0.633803461,0.668970782,0.704152722,0.739302242,0.774453955,0.809639722,1.199351521,0.957423582,0.892234308,0.68247252,0.584856106,0.622414759,0.371475423,0.360385646,0.359395234,0.358335173,0.356490328,0.355148869,0.354415991,0.353127025,0.351364139,0.33443048,0.294657238,0.253168707,0.216550537,0.197815357
Japan,2.606188325,0.93199469,1.017429511,1.041943684,1.074694267,0.913064484,0.932605318,0.333026385,2.067320348,1.13052183,1.287379355,1.400779181,0.827813913,1.908956846,1.60110038,0.739620035,0.963675751,0.904880694,0.842409475,0.784007592,0.738816652,0.678537273,0.681511043,0.634413291,0.611368674,0.609299871,0.491825133,0.426638544,0.40939466,0.341370597,0.310355946,0.248237081,0.246819413,0.340685789,0.381789601,0.25318888,0.238271218,0.27172961,0.182586374,0.167275578,0.240952588,0.232527187,0.213980949,0.033662258,0.009392097,0.063373589,0.114908848,0.048425395,-0.012494631,0.017960542,-0.197526884,-0.200320559,-0.174866976,-0.162550166,-0.136430274
Jordan,4.318688023,3.695796713,3.843310209,4.897453007,6.366790981,7.825521203,8.654179986,8.599337509,7.662646463,6.309625853,5.01679425,4.053009657,3.34744983,2.965443678,2.819147326,2.683553033,2.546938194,2.59292958,2.842754748,3.212763443,3.65899069,4.030796042,4.19868689,4.116157951,3.897258421,3.571259793,3.351048773,3.437965102,3.90136721,4.537588312,5.226852091,5.639062905,5.540241,4.872541004,3.902455438,2.918798564,2.16023303,1.660003447,1.504914562,1.608555271,1.720848358,1.812421294,2.075980585,2.527897262,3.072205702,3.631667969,4.061023361,4.259310245,4.184565745,3.927784965,3.652369096,3.40393502,3.102178673,2.751211309,2.377946955
Kazakhstan,4.189268749,3.893653189,3.558119129,3.190197935,2.813785568,2.421662221,2.063678697,1.806187263,1.67698704,1.636903855,1.630215353,1.603981586,1.548497278,1.445450597,1.315165406,1.180175027,1.075907283,1.021228292,1.030931049,1.083803775,1.129119418,1.152462184,1.181241936,1.213827139,1.234327643,1.276771449,1.279048358,1.13741161,1.656713973,0.604342663,0.625030618,-0.069353244,-0.66327745,-1.450853619,-1.752259011,-1.514558064,-1.579964178,-1.726094321,-0.952509234,-0.300549816,-0.170069526,0.004125545,0.336402206,0.694922853,0.888891382,1.057664776,1.143857766,1.21836561,2.636252653,1.412240469,1.429659402,1.408352557,1.441785478,1.479722304,1.463577578
Kenya,3.109545907,3.149459428,3.187196364,3.222319964,3.256596571,3.288955796,3.323969224,3.367364619,3.420713155,3.479065315,3.536064365,3.586521322,3.629744368,3.664234837,3.691702698,3.709973629,3.725214256,3.745346575,3.772465509,3.799422958,3.818929133,3.822744461,3.807900772,3.772334768,3.720907944,3.660482587,3.595604632,3.525790356,3.45235813,3.374493409,3.305052407,3.230508139,3.126751511,2.9882475,2.834313743,2.678136488,2.550138304,2.473702055,2.461046256,2.491954366,2.534607016,2.567553829,2.593923597,2.607590153,2.612630958,2.616117036,2.623403603,2.633180116,2.646232049,2.659321509,2.670896729,2.675206663,2.667037063,2.644121396,2.610792416
Kiribati,2.46015162,2.456505793,2.4178907,2.343195985,2.244350236,2.142421907,2.041759752,1.940180865,1.833699014,1.730365195,1.62598906,1.53184419,1.469564538,1.439086945,1.436798457,1.459328276,1.480589128,1.483268662,1.454752657,1.41030263,1.334167785,1.290340484,1.372720817,1.618948375,1.95314395,2.336334795,2.625526431,2.701717499,2.513581933,2.160978601,1.761744023,1.448119547,1.261188184,1.249392876,1.364001951,1.506725645,1.6128875,1.689108204,1.71771432,1.717144507,1.705627967,1.71481272,1.757925373,1.842481497,1.951132032,2.066680912,2.154706145,2.184459407,2.139747873,2.049143122,1.943045067,1.853500114,1.788450933,1.758837015,1.752455198
"Korea, Dem. People’s Rep.",2.091166577,1.751536123,1.618855273,1.782139915,2.135430215,2.496244966,2.738314401,2.88338052,2.900921829,2.823819569,2.751200178,2.679430915,2.52067885,2.263028183,1.952066316,1.610876916,1.320206316,1.155639446,1.159375755,1.279413091,1.435454835,1.553415422,1.621736528,1.614631505,1.556963975,1.484745087,1.43548496,1.417209806,1.442229761,1.491501379,1.551965304,1.585946467,1.5624809,1.464749626,1.31875825,1.15505606,1.013698253,0.913763951,0.872816618,0.872751473,0.885824423,0.884021296,0.861384115,0.807518431,0.73348439,0.655349544,0.590860946,0.545474991,0.526486163,0.5266798,0.532661683,0.534447146,0.533043995,0.525083325,0.512315385
"Korea, Rep.",2.967243973,2.859320812,2.784820053,2.615394635,2.542150951,2.514387432,2.335013693,2.320351091,2.263434039,2.184173947,1.971323658,1.87599937,1.768292712,1.71270542,1.682000055,1.596558594,1.559039386,1.519196719,1.516874868,1.558462678,1.560203992,1.545468533,1.474218821,1.234018311,0.984565597,0.994723868,0.985133112,0.979189224,0.989093268,0.985130494,0.989785982,1.039161356,1.015821437,1.006157245,1.006200855,0.952779422,0.937713809,0.721865018,0.710794593,0.836180864,0.740212672,0.557631009,0.496708812,0.375613356,0.205166578,0.484653201,0.465519941,0.719755307,0.475570549,0.46317647,0.744180714,0.450977411,0.429494122,0.405959707,0.38220175
Kosovo,1.986474103,2.857337244,2.777956411,2.702867239,2.631730832,2.564243061,2.588274783,2.43702226,2.379041684,2.323756013,2.27098162,2.455568926,2.320289708,2.342381367,2.21574796,2.239169031,2.120220765,2.076199145,2.101060006,1.992097749,2.017640848,1.914544758,2.00257005,2.023988135,2.102811036,2.059502036,2.075002402,2.144551714,1.990115432,1.897590146,1.914952133,1.77550356,1.693650953,1.615380911,1.589700641,1.46773672,1.302792853,-5.924733485,-10.95514942,-3.582127645,0.067859323,0.067930793,0.067884679,0.067838626,0.067909885,0.803200286,0.803261833,0.803213478,0.803171845,0.803248961,0.85666657,0.792127511,0.712996115,-0.294473631,-0.86539806
Kuwait,11.75514231,12.88601352,12.99322471,12.24136572,11.13460531,10.11954619,9.353291941,8.713910761,8.212281051,7.802523958,7.411977871,7.030883487,6.700901172,6.419676908,6.172237668,5.93495635,5.704031938,5.490941639,5.294278683,5.106284854,4.798071923,4.475110579,4.338760933,4.421943379,4.562802979,4.9401913,5.066315986,4.321189953,2.553595815,0.213406673,-2.544295523,,,,,0.053436144,2.909209,4.634626978,4.803101658,4.035738072,3.090034015,2.588930918,2.599242363,3.301352731,4.391727931,5.412506866,6.052590066,6.359991272,6.301268283,6.002088065,5.707784116,5.419750888,4.966122256,4.3408509,3.636495117
Kyrgyz Republic,3.776249233,3.3777425,3.383440848,3.324812257,3.078015946,3.136852074,3.012208894,2.945413469,2.678215772,2.223945997,2.086264695,2.157026598,2.101967808,2.19837318,2.102497532,1.993721223,1.92262579,1.829019298,1.84403799,1.824471061,1.873206267,1.974517144,2.079679038,2.014330426,1.869355155,1.891626258,1.90236035,1.764962711,2.090178019,1.924484883,1.635307708,1.153816119,0.028786218,-0.035430369,0.998300396,1.480089704,1.458502175,1.534038154,1.486072263,1.191125924,0.948856614,0.917899317,1.048444924,1.210105425,1.127864459,1.075051294,0.953586964,0.950220145,1.207265644,1.192864429,1.216890729,1.665236559,1.984738667,2.006107899,2.060704678
Lao PDR,2.300886889,2.30924374,2.320385172,2.334429665,2.350789872,2.343697413,2.334200231,2.366477057,2.451385431,2.555777765,2.703565666,2.798988852,2.717561655,2.418807787,1.998937222,1.532750244,1.174104845,1.037362467,1.197674036,1.562579479,1.974685912,2.310445747,2.569819425,2.715156833,2.776534631,2.815449765,2.860397275,2.886139132,2.896298541,2.887538233,2.870702551,2.828665048,2.735529819,2.584407381,2.397687727,2.209539183,2.040038816,1.884295417,1.749062151,1.63549823,1.519813643,1.42106736,1.383663029,1.421838017,1.510353331,1.61996331,1.711588214,1.765658812,1.766052994,1.730244893,1.684702619,1.653329544,1.638506177,1.647676918,1.671083305
Latvia,1.483626751,1.333809317,1.335613098,1.3345686,1.122646396,0.760499724,0.785400368,0.968646698,0.838010969,0.680132523,0.727478965,0.808250226,0.837374915,0.880573503,0.77428454,0.603153488,0.568356002,0.515675053,0.321031541,0.229111155,0.306890036,0.46169759,0.588173151,0.627872772,0.654593344,0.811742391,1.02138562,1.017088826,0.5082722,-0.142736398,-0.473114694,-1.376795066,-1.971932096,-1.673828701,-1.425810812,-1.126375096,-0.996762289,-0.942918937,-0.813961204,-0.963935407,-1.291486944,-1.161838224,-0.966400801,-1.091312956,-1.080571457,-0.917272957,-0.816175507,-1.050939544,-1.651024968,-2.08130509,-1.820767002,-1.240359153,-1.071034803,-0.941743354,-0.77246822
Lebanon,3.252908666,3.202009967,3.0540512,2.7933903,2.474599886,2.094475374,1.772519496,1.646937516,1.777177445,2.057850829,2.415354491,2.648786644,2.600955371,2.196171983,1.572658467,0.876262237,0.3021184,-0.051774109,-0.088411834,0.104495766,0.400648145,0.629876051,0.71974292,0.59919059,0.350461134,0.026037177,-0.190972176,-0.13439999,0.300156926,0.981636001,1.813048381,2.48992967,2.76088572,2.511744229,1.956070412,1.230869451,0.704454718,0.685590581,1.361959527,2.463156289,3.775738462,4.736427931,4.946036685,4.278581689,3.149097383,1.744868238,0.697211668,0.584834882,1.745355048,3.649092764,5.703105653,6.992350999,7.107568552,5.967518248,4.164439343
Lesotho,1.728086597,1.791299628,1.846083214,1.889002948,1.923331772,1.961349609,2.000994622,2.028470426,2.04174856,2.048665566,2.040953705,2.044128756,2.093837451,2.202368935,2.342623815,2.482653781,2.586105054,2.638770736,2.628546702,2.57116393,2.514466352,2.457082624,2.357219995,2.209528965,2.037712656,1.839093035,1.66770852,1.588118044,1.628282547,1.74263361,1.882965033,1.974360569,1.973873644,1.852227117,1.65030929,1.436584028,1.256350135,1.100491411,0.983220544,0.897984743,0.818951524,0.745230263,0.702384803,0.696125955,0.71925323,0.750147911,0.785989471,0.84209416,0.919552627,1.008406698,1.106171828,1.192157153,1.242893486,1.24688598,1.216964474
Liberia,2.170480003,2.191812472,2.224224561,2.272680502,2.331415835,2.392286535,2.44891536,2.502714566,2.552126195,2.598974053,2.640415125,2.683143089,2.735529264,2.800277544,2.869618063,2.866441373,2.840916173,2.908438235,3.092896532,3.307197191,3.594584061,3.72868422,3.436661157,2.636878615,1.541184621,0.427990606,-0.484344715,-1.180695386,-1.551206233,-1.610499219,-1.766299523,-1.826202011,-1.106473931,0.635898779,2.965427196,5.512740281,7.344332096,7.83582957,6.933929462,5.333901292,3.626496537,2.369455122,1.728853638,1.915490264,2.638434451,3.457146283,3.982868759,4.182472328,3.96930793,3.50938283,3.025625055,2.674515489,2.44092428,2.367408337,2.402005282
Libya,3.377476983,3.466512575,3.575157786,3.710381676,3.856246037,3.98559172,4.088609704,4.17630549,4.247679524,4.299781127,4.343697774,4.366031986,4.344958987,4.276981943,4.181093692,4.060382469,3.949891201,3.884280743,3.87477639,3.890189746,3.91013432,3.886588558,3.785467205,3.592903126,3.345717472,3.095044045,2.874579431,2.680122796,2.521089815,2.389907978,2.265666764,2.14609764,2.048206199,1.974314088,1.918870427,1.87217997,1.829476064,1.793405182,1.762684955,1.735899107,1.691339996,1.645070956,1.632477374,1.662958359,1.709228768,1.803939566,1.855743466,1.733501852,1.389254747,0.914152219,0.365690417,-0.083502662,-0.277559486,-0.111824622,0.310335181
Liechtenstein,2.335575354,2.363235858,2.421591774,2.496507678,2.591339283,2.693070724,2.754569608,2.725209976,2.585509875,2.384067615,2.140014678,1.946322749,1.829414768,1.853124649,1.94323097,2.073510237,2.141905328,2.100994155,1.920312927,1.644748278,1.35152758,1.111227894,0.953424887,0.896299955,0.921359802,0.963827694,0.997803007,1.044919151,1.111594567,1.189865307,1.265227055,1.337584347,1.406862192,1.473005434,1.529491563,1.589480053,1.630582756,1.604420777,1.490825157,1.327807788,1.138260105,0.981414363,0.86403115,0.810356023,0.815319767,0.825801558,0.82186032,0.815160799,0.789129226,0.752632219,0.716908019,0.692780427,0.674515973,0.66195113,0.654933707
Lithuania,1.606574959,1.399730954,1.235633443,1.242699159,1.227445511,1.224197913,1.201180912,1.125231323,0.920478953,1.036281026,1.245582855,1.081907096,0.954349569,0.903795649,0.844284714,0.814807302,0.789147833,0.726941155,0.540861205,0.451032941,0.576822232,0.703386263,0.807019735,0.829019019,0.859591157,0.965016473,1.041052831,1.063956866,0.795883483,0.36799903,0.170116869,-0.108586325,-0.474107543,-0.694003963,-0.769728018,-0.760343408,-0.737830358,-0.724436207,-0.709489234,-0.70338544,-0.824008723,-0.802765711,-0.812278097,-1.122991275,-1.628401126,-1.596378318,-1.187947957,-1.028483175,-1.110345754,-2.09694342,-2.258463899,-1.341201988,-1.012007368,-0.859827343,-0.7588483
Luxembourg,0.911525536,1.224930819,1.039010665,1.11990125,1.137668698,0.719876267,0.328903405,0.254902537,0.49008786,0.493889467,0.953656918,1.213040312,1.104666566,1.304058168,1.092447839,0.494942519,0.173662847,0.179439197,0.234251269,0.355980932,0.294773135,0.082107428,0.026533652,0.102785608,0.193256819,0.448670999,0.648083393,0.725614579,0.972627746,1.251745707,1.33968317,1.328347571,1.342387029,1.361840137,1.404742464,1.361143941,1.253502484,1.243870803,1.350621285,1.344082996,1.190456345,1.047660816,1.21520088,1.421332565,1.530054663,1.595051918,1.544386847,1.787496632,1.85177523,1.825405804,2.222660503,2.4015419,2.311176253,2.356978705,2.372590743
"Macao SAR, China",2.123043117,3.307803818,4.153920722,4.568068276,4.642888285,4.702801265,4.67740072,4.251836089,3.391841999,2.291827003,1.142466643,0.157823408,-0.566723462,-0.911815135,-0.937125289,-0.930130075,-0.892899545,-0.522845282,0.253331025,1.29286159,2.416194766,3.376530621,4.038513856,4.321582307,4.329053208,4.296322793,4.251123978,4.038465169,3.657524157,3.182411509,2.673978842,2.225487047,1.898751396,1.735829296,1.689649203,1.685266776,1.664131436,1.631876722,1.572537492,1.506755591,1.420951615,1.380557956,1.469635315,1.721084169,2.065404348,2.44326553,2.733452117,2.849749374,2.747579949,2.5040346,2.229984352,2.006686044,1.828586444,1.720506326,1.66315866
"Macedonia, FYR",1.267506357,1.281964914,1.32313976,1.39244267,1.473405288,1.580168389,1.664099385,1.655397736,1.527321599,1.325460229,1.082395073,0.88305583,0.796950826,0.86672682,1.037751368,1.242656672,1.38792672,1.427793041,1.324269003,1.12237885,0.892536242,0.695253716,0.535548221,0.435633426,0.377338809,0.346051526,0.299641002,0.205518001,0.043373759,-0.155722689,-0.389943488,-0.576222799,-0.614366828,-0.446764385,-0.134076495,0.243312295,0.562271827,0.753597708,0.759115244,0.632647016,0.472725737,0.351629418,0.259336347,0.219525687,0.218065829,0.216907521,0.199914333,0.186963141,0.177629352,0.1709629,0.166895571,0.163572988,0.158046763,0.148595745,0.136155385
