Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-12-15,15:00:00,4,-200,-200,-200.0,-200,842,-200,183,-200,-200,-200,-200,-200
2004-12-15,16:00:00,4.7,-200,-200,-200.0,-200,933,-200,176,-200,-200,-200,-200,-200
2004-12-15,17:00:00,6.6,-200,-200,-200.0,-200,1237,-200,229,-200,-200,-200,-200,-200
2004-12-15,18:00:00,7.3,-200,-200,-200.0,-200,1137,-200,214,-200,-200,-200,-200,-200
2004-12-15,19:00:00,3.6,-200,-200,-200.0,-200,484,-200,137,-200,-200,-200,-200,-200
2004-12-15,20:00:00,2.4,-200,-200,-200.0,-200,325,-200,115,-200,-200,-200,-200,-200
2004-12-15,21:00:00,2.1,-200,-200,-200.0,-200,292,-200,107,-200,-200,-200,-200,-200
2004-12-15,22:00:00,2.1,-200,-200,-200.0,-200,303,-200,105,-200,-200,-200,-200,-200
2004-12-15,23:00:00,1.7,-200,-200,-200.0,-200,242,-200,96,-200,-200,-200,-200,-200
2004-12-16,0:00:00,2.2,-200,-200,-200.0,-200,314,-200,100,-200,-200,-200,-200,-200
2004-12-16,1:00:00,2,-200,-200,-200.0,-200,289,-200,100,-200,-200,-200,-200,-200
2004-12-16,2:00:00,1.6,-200,-200,-200.0,-200,224,-200,92,-200,-200,-200,-200,-200
2004-12-16,3:00:00,1.7,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
2004-12-16,4:00:00,-200,-200,-200,-200.0,-200,191,-200,81,-200,-200,-200,-200,-200
2004-12-16,5:00:00,1,-200,-200,-200.0,-200,149,-200,74,-200,-200,-200,-200,-200
2004-12-16,6:00:00,1,-200,-200,-200.0,-200,212,-200,81,-200,-200,-200,-200,-200
2004-12-16,7:00:00,1.6,-200,-200,-200.0,-200,398,-200,99,-200,-200,-200,-200,-200
2004-12-16,8:00:00,3.5,-200,-200,-200.0,-200,763,-200,123,-200,-200,-200,-200,-200
2004-12-16,9:00:00,5.3,-200,-200,-200.0,-200,905,-200,146,-200,-200,-200,-200,-200
2004-12-16,10:00:00,4.6,-200,-200,-200.0,-200,849,-200,161,-200,-200,-200,-200,-200
2004-12-16,11:00:00,4.5,-200,-200,-200.0,-200,1015,-200,210,-200,-200,-200,-200,-200
2004-12-16,12:00:00,4.2,-200,-200,-200.0,-200,845,-200,190,-200,-200,-200,-200,-200
2004-12-16,13:00:00,4.1,-200,-200,-200.0,-200,740,-200,170,-200,-200,-200,-200,-200
2004-12-16,14:00:00,5.5,-200,-200,-200.0,-200,1018,-200,212,-200,-200,-200,-200,-200
2004-12-16,15:00:00,4.8,-200,-200,-200.0,-200,1058,-200,217,-200,-200,-200,-200,-200
2004-12-16,16:00:00,5.5,-200,-200,-200.0,-200,1182,-200,236,-200,-200,-200,-200,-200
2004-12-16,17:00:00,5.2,-200,-200,-200.0,-200,1089,-200,217,-200,-200,-200,-200,-200
2004-12-16,18:00:00,7.5,-200,-200,-200.0,-200,1186,-200,231,-200,-200,-200,-200,-200
2004-12-16,19:00:00,8.6,-200,-200,-200.0,-200,1235,-200,227,-200,-200,-200,-200,-200
2004-12-16,20:00:00,9.1,-200,-200,-200.0,-200,1253,-200,219,-200,-200,-200,-200,-200
2004-12-16,21:00:00,8.6,-200,-200,-200.0,-200,1237,-200,203,-200,-200,-200,-200,-200
2004-12-16,22:00:00,5.4,-200,-200,-200.0,-200,1060,-200,186,-200,-200,-200,-200,-200
2004-12-16,23:00:00,4.3,-200,-200,-200.0,-200,873,-200,173,-200,-200,-200,-200,-200
2004-12-17,0:00:00,4.2,-200,-200,-200.0,-200,807,-200,162,-200,-200,-200,-200,-200
2004-12-17,1:00:00,4.3,-200,-200,-200.0,-200,798,-200,161,-200,-200,-200,-200,-200
2004-12-17,2:00:00,4.2,-200,-200,-200.0,-200,691,-200,144,-200,-200,-200,-200,-200
2004-12-17,3:00:00,2.8,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
2004-12-17,4:00:00,2.2,-200,-200,-200.0,-200,433,-200,119,-200,-200,-200,-200,-200
2004-12-17,5:00:00,1.8,-200,-200,-200.0,-200,371,-200,112,-200,-200,-200,-200,-200
2004-12-17,6:00:00,2,-200,-200,-200.0,-200,469,-200,111,-200,-200,-200,-200,-200
2004-12-17,7:00:00,2.5,-200,-200,-200.0,-200,658,-200,122,-200,-200,-200,-200,-200
2004-12-17,8:00:00,4.1,-200,-200,-200.0,-200,854,-200,137,-200,-200,-200,-200,-200
2004-12-17,9:00:00,6.3,-200,-200,-200.0,-200,1005,-200,151,-200,-200,-200,-200,-200
2004-12-17,10:00:00,5,-200,-200,-200.0,-200,937,-200,164,-200,-200,-200,-200,-200
2004-12-17,11:00:00,5.1,-200,-200,-200.0,-200,963,-200,198,-200,-200,-200,-200,-200
2004-12-17,12:00:00,3.6,-200,-200,-200.0,-200,635,-200,213,-200,-200,-200,-200,-200
2004-12-17,13:00:00,3.5,-200,-200,-200.0,-200,521,-200,164,-200,-200,-200,-200,-200
2004-12-17,14:00:00,3.7,-200,-200,-200.0,-200,613,-200,177,-200,-200,-200,-200,-200
2004-12-17,15:00:00,3.1,-200,-200,-200.0,-200,516,-200,168,-200,-200,-200,-200,-200
2004-12-17,16:00:00,3.2,-200,-200,-200.0,-200,446,-200,150,-200,-200,-200,-200,-200
2004-12-17,17:00:00,3.8,-200,-200,-200.0,-200,499,-200,152,-200,-200,-200,-200,-200
2004-12-17,18:00:00,3.2,-200,-200,-200.0,-200,407,-200,138,-200,-200,-200,-200,-200
2004-12-17,19:00:00,3.2,-200,-200,-200.0,-200,418,-200,129,-200,-200,-200,-200,-200
2004-12-17,20:00:00,3.3,1325,-200,16.4,1191,403,564,130,1542,1389,13.3,68.0,1.0376
2004-12-17,21:00:00,3.1,1316,-200,13.4,1099,412,610,137,1451,1268,13.2,72.8,1.0984
2004-12-17,22:00:00,2.4,1170,-200,8.2,906,322,707,125,1317,1046,12.6,76.5,1.1106
2004-12-17,23:00:00,1.4,1061,-200,5.7,800,200,819,106,1232,862,12.6,74.3,1.0843
2004-12-18,0:00:00,2.1,1109,-200,7.0,855,244,787,121,1220,866,12.9,72.1,1.0658
2004-12-18,1:00:00,1.4,1025,-200,5.6,794,199,848,101,1202,788,13.1,70.5,1.0594
2004-12-18,2:00:00,1.4,1086,-200,5.1,769,190,822,100,1196,857,12.4,73.8,1.0574
2004-12-18,3:00:00,1.3,1058,-200,4.3,727,-200,834,-200,1193,860,12.2,74.5,1.0537
2004-12-18,4:00:00,1,1034,-200,4.2,719,153,858,86,1189,845,11.8,76.3,1.0547
2004-12-18,5:00:00,1.3,1065,-200,6.1,816,215,777,90,1245,873,10.8,80.0,1.0367
2004-12-18,6:00:00,1,988,-200,5.2,774,206,842,89,1189,841,10.4,77.3,0.9709
2004-12-18,7:00:00,1.1,986,-200,5.4,785,225,842,96,1173,853,10.0,76.2,0.9332
2004-12-18,8:00:00,2.1,1136,-200,11.0,1015,416,702,125,1287,1063,9.4,67.7,0.8018
2004-12-18,9:00:00,3.2,1256,-200,16.1,1184,613,582,143,1448,1276,9.3,71.2,0.8325
2004-12-18,10:00:00,3.3,1228,-200,15.7,1170,567,596,153,1375,1332,12.6,54.0,0.7840
2004-12-18,11:00:00,2.3,956,-200,8.8,931,409,799,140,1046,1015,16.1,28.5,0.5164
2004-12-18,12:00:00,1,781,-200,3.9,704,183,1062,92,842,594,16.6,19.9,0.3728
2004-12-18,13:00:00,0.8,759,-200,3.8,699,140,1223,78,799,501,15.9,18.2,0.3255
2004-12-18,14:00:00,0.8,722,-200,3.3,671,133,1596,68,737,448,14.3,18.4,0.2991
2004-12-18,15:00:00,0.6,699,-200,2.4,613,115,1731,64,682,387,15.0,16.3,0.2749
2004-12-18,16:00:00,0.9,755,-200,3.6,690,157,1653,80,750,467,14.9,17.1,0.2875
2004-12-18,17:00:00,0.8,746,-200,3.5,684,149,1301,81,764,484,13.2,18.8,0.2837
2004-12-18,18:00:00,1.2,784,-200,4.6,744,219,1080,102,802,608,12.4,19.6,0.2797
2004-12-18,19:00:00,2.1,931,-200,9.9,972,424,868,132,974,953,11.9,21.3,0.2957
2004-12-18,20:00:00,3.9,1112,-200,19.0,1267,659,671,162,1250,1307,11.1,24.8,0.3264
2004-12-18,21:00:00,4.4,1133,-200,17.2,1215,727,674,179,1196,1415,10.1,29.7,0.3666
2004-12-18,22:00:00,2,886,-200,8.4,917,398,908,148,901,1023,10.2,23.8,0.2955
2004-12-18,23:00:00,2.3,993,-200,11.4,1030,414,805,146,1005,1154,9.4,27.4,0.3239
2004-12-19,0:00:00,3.6,1215,-200,15.6,1167,600,664,164,1181,1426,7.9,39.0,0.4154
2004-12-19,1:00:00,3.9,1160,-200,13.0,1083,596,706,162,1114,1363,7.6,40.6,0.4273
2004-12-19,2:00:00,1.6,928,-200,6.2,819,225,919,118,923,1006,6.4,43.7,0.4242
2004-12-19,3:00:00,1,879,-200,4.2,722,-200,1014,-200,878,873,6.3,44.7,0.4293
2004-12-19,4:00:00,-200,833,-200,2.7,632,120,1107,78,834,760,5.1,46.5,0.4125
2004-12-19,5:00:00,1,840,-200,3.0,649,126,1044,79,869,799,3.3,53.5,0.4180
2004-12-19,6:00:00,0.8,848,-200,2.4,612,83,1169,62,852,703,4.8,49.9,0.4325
2004-12-19,7:00:00,0.7,828,-200,3.1,660,156,1078,85,881,781,2.2,60.1,0.4361
2004-12-19,8:00:00,1,847,-200,3.8,698,240,1034,110,905,815,2.5,59.3,0.4401
2004-12-19,9:00:00,1,868,-200,3.2,665,186,1067,99,865,800,3.2,55.7,0.4344
2004-12-19,10:00:00,1.5,970,-200,6.2,819,224,923,101,959,926,5.0,48.8,0.4290
2004-12-19,11:00:00,2.5,1077,-200,9.6,963,386,761,129,1081,1151,5.8,49.8,0.4613
2004-12-19,12:00:00,2.6,1058,-200,9.6,962,397,778,132,1058,1153,6.0,47.6,0.4488
2004-12-19,13:00:00,3.2,1136,-200,12.5,1067,477,702,148,1143,1298,7.4,44.6,0.4613
2004-12-19,14:00:00,3,1228,-200,12.5,1068,405,658,134,1264,1238,5.2,73.1,0.6535
2004-12-19,15:00:00,3.4,1235,-200,14.0,1118,453,612,148,1354,1222,4.8,81.4,0.7055
2004-12-19,16:00:00,3.3,1217,-200,11.6,1036,459,661,146,1260,1171,4.7,82.3,0.7105
2004-12-19,17:00:00,3.6,1298,-200,13.0,1082,452,642,148,1287,1237,4.7,82.8,0.7157
2004-12-19,18:00:00,5.5,1327,-200,17.3,1219,579,582,175,1453,1366,4.7,83.4,0.7177
2004-12-19,19:00:00,4.5,1293,-200,14.6,1136,542,631,170,1365,1278,5.2,83.1,0.7411
2004-12-19,20:00:00,4.7,1353,-200,16.2,1187,601,599,173,1424,1293,5.5,84.1,0.7657
2004-12-19,21:00:00,4.3,1254,-200,13.8,1111,521,630,151,1360,1198,5.8,84.5,0.7822
2004-12-19,22:00:00,3.2,1189,-200,10.6,999,411,680,129,1286,1115,6.2,84.1,0.8018
2004-12-19,23:00:00,2.9,1183,-200,9.1,944,382,731,126,1226,1092,6.6,83.3,0.8183
2004-12-20,0:00:00,3.1,1185,-200,9.7,966,421,711,127,1250,1104,6.8,82.8,0.8216
2004-12-20,1:00:00,2.8,1098,-200,7.0,859,362,792,118,1211,1006,8.2,78.4,0.8561
2004-12-20,2:00:00,1.2,938,-200,2.8,639,104,1020,83,1059,777,9.7,70.9,0.8539
2004-12-20,3:00:00,0.9,883,-200,2.0,583,-200,1116,-200,1019,710,9.5,69.9,0.8298
2004-12-20,4:00:00,0.8,839,-200,1.4,536,69,1229,60,970,600,9.3,65.9,0.7757
2004-12-20,5:00:00,0.6,784,-200,0.8,479,41,1365,37,905,477,8.8,62.9,0.7154
2004-12-20,6:00:00,0.6,779,-200,0.7,466,46,1393,39,881,454,8.6,58.8,0.6603
2004-12-20,7:00:00,1,883,-200,2.6,625,118,1069,70,997,630,9.2,55.9,0.6521
2004-12-20,8:00:00,3.2,970,-200,5.3,776,295,873,108,1059,858,8.4,57.7,0.6376
2004-12-20,9:00:00,3.6,1012,-200,7.1,861,311,785,119,1133,951,8.5,60.4,0.6713
2004-12-20,10:00:00,2.9,934,-200,5.0,766,269,878,111,1047,836,8.9,57.4,0.6575
2004-12-20,11:00:00,2.4,888,-200,3.8,700,225,956,106,999,721,9.2,55.8,0.6479
2004-12-20,12:00:00,2.5,918,-200,4.5,737,220,1007,105,1030,703,9.6,53.9,0.6425
2004-12-20,13:00:00,2.6,901,-200,4.7,747,216,1001,114,1020,657,9.6,52.4,0.6276
2004-12-20,14:00:00,2.3,857,-200,3.9,708,162,972,93,983,581,9.7,49.8,0.5998
2004-12-20,15:00:00,2.2,838,-200,3.8,699,152,1015,89,944,546,9.4,44.9,0.5296
2004-12-20,16:00:00,2.3,869,-200,5.2,772,183,1051,102,966,641,9.8,41.9,0.5083
2004-12-20,17:00:00,2.9,928,-200,6.8,850,254,1118,129,1004,794,8.9,44.9,0.5125
2004-12-20,18:00:00,4.1,1037,-200,11.9,1047,355,869,151,1159,1042,8.4,45.4,0.5035
2004-12-20,19:00:00,4.1,980,-200,10.8,1008,341,758,151,1103,993,8.0,41.0,0.4416
2004-12-20,20:00:00,4,978,-200,11.5,1031,341,765,149,1066,968,7.9,37.1,0.3974
2004-12-20,21:00:00,3.7,891,-200,7.6,882,342,885,149,950,894,7.8,33.9,0.3594
2004-12-20,22:00:00,1.7,762,-200,3.1,657,186,1158,114,783,592,7.3,32.4,0.3340
2004-12-20,23:00:00,1.1,794,-200,3.6,687,170,1100,104,826,611,7.4,34.6,0.3576
2004-12-21,0:00:00,1.1,799,-200,3.6,690,169,1125,104,823,611,7.1,33.7,0.3417
2004-12-21,1:00:00,1.5,818,-200,4.3,725,246,1065,127,849,694,6.4,35.8,0.3471
2004-12-21,2:00:00,0.5,691,-200,0.7,471,63,1552,53,698,357,5.6,37.7,0.3444
2004-12-21,3:00:00,0.3,697,-200,0.6,455,-200,1726,-200,698,318,5.6,37.6,0.3448
2004-12-21,4:00:00,0.2,697,-200,0.5,437,44,1705,39,702,325,5.3,38.8,0.3473
2004-12-21,5:00:00,0.3,716,-200,0.7,473,54,1595,41,734,343,4.7,41.4,0.3576
2004-12-21,6:00:00,0.6,791,-200,2.2,598,176,1186,97,802,608,4.3,43.9,0.3675
2004-12-21,7:00:00,0.7,804,-200,2.6,630,236,1188,120,806,712,4.9,40.6,0.3539
2004-12-21,8:00:00,2.6,1093,-200,13.4,1098,613,782,167,1221,1173,5.1,40.8,0.3603
2004-12-21,9:00:00,5.5,1179,-200,23.5,1390,755,567,198,1453,1459,6.5,38.1,0.3709
2004-12-21,10:00:00,2.6,951,-200,9.4,953,460,812,157,1022,1055,7.4,36.5,0.3778
2004-12-21,11:00:00,1.5,882,-200,6.3,826,280,952,125,910,799,7.9,36.4,0.3889
2004-12-21,12:00:00,1.7,897,-200,6.7,845,322,942,135,943,787,7.8,36.8,0.3908
2004-12-21,13:00:00,2.2,949,-200,9.7,965,349,860,138,1041,892,8.7,33.7,0.3790
2004-12-21,14:00:00,2.1,896,-200,7.8,891,297,921,132,935,766,8.5,34.3,0.3813
2004-12-21,15:00:00,2.2,908,-200,7.7,886,353,922,142,947,835,8.9,34.5,0.3946
2004-12-21,16:00:00,2.3,959,-200,8.6,924,316,899,137,993,897,8.8,35.7,0.4043
2004-12-21,17:00:00,2.5,994,-200,10.7,1005,348,832,145,1054,1009,7.9,38.6,0.4137
2004-12-21,18:00:00,3.1,1081,-200,16.7,1202,445,691,166,1230,1250,7.6,40.1,0.4195
2004-12-21,19:00:00,3.6,1081,-200,15.5,1164,457,705,165,1171,1283,6.9,40.3,0.4025
2004-12-21,20:00:00,3.9,1175,-200,18.3,1248,516,661,175,1308,1377,6.5,41.7,0.4047
2004-12-21,21:00:00,4,1123,-200,13.8,1110,575,732,185,1152,1322,6.3,42.6,0.4106
2004-12-21,22:00:00,2.3,1032,-200,9.3,952,449,833,166,1025,1198,5.9,44.7,0.4186
2004-12-21,23:00:00,1.5,927,-200,5.8,805,289,965,140,918,1007,5.8,43.4,0.4037
2004-12-22,0:00:00,1.5,952,-200,6.6,838,268,948,133,937,976,5.8,42.5,0.3937
2004-12-22,1:00:00,2.2,987,-200,7.6,883,343,913,144,949,1013,5.6,42.0,0.3856
2004-12-22,2:00:00,1.3,902,-200,5.0,761,222,1048,126,872,868,5.3,42.3,0.3806
2004-12-22,3:00:00,0.9,833,-200,2.9,648,-200,1135,-200,814,760,5.1,43.5,0.3852
2004-12-22,4:00:00,-200,776,-200,1.3,525,87,1391,72,770,585,5.1,44.8,0.3967
2004-12-22,5:00:00,0.5,812,-200,1.5,541,89,1309,70,774,616,5.2,45.9,0.4099
2004-12-22,6:00:00,0.5,821,-200,1.7,563,103,1270,74,807,678,4.7,49.0,0.4209
2004-12-22,7:00:00,0.9,932,-200,3.8,701,254,944,124,875,936,4.5,51.8,0.4418
2004-12-22,8:00:00,2,1069,-200,8.8,931,481,782,152,1054,1110,4.5,53.0,0.4495
2004-12-22,9:00:00,3.2,1137,-200,12.5,1066,638,681,174,1151,1258,4.8,53.1,0.4605
2004-12-22,10:00:00,2.3,1009,-200,8.7,926,492,791,161,1015,1080,7.8,42.0,0.4464
2004-12-22,11:00:00,1.8,962,-200,7.5,877,413,841,120,969,949,9.3,37.6,0.4391
2004-12-22,12:00:00,2.1,972,-200,8.2,909,364,827,111,1012,894,10.0,34.2,0.4212
2004-12-22,13:00:00,1.9,968,-200,8.5,920,299,831,128,991,882,10.3,32.6,0.4094
2004-12-22,14:00:00,2.4,939,-200,8.1,902,342,884,133,969,872,9.8,31.8,0.3858
2004-12-22,15:00:00,2.1,901,-200,6.7,843,309,1061,121,907,751,9.8,30.3,0.3658
2004-12-22,16:00:00,2.8,975,-200,9.0,938,367,874,147,989,928,9.6,29.6,0.3545
2004-12-22,17:00:00,3.3,1028,-200,11.3,1025,357,774,136,1024,1160,8.1,32.5,0.3516
2004-12-22,18:00:00,2.9,998,-200,9.9,972,345,806,153,984,1090,6.8,36.1,0.3575
2004-12-22,19:00:00,3.9,1094,-200,13.6,1105,483,708,178,1086,1274,6.4,36.5,0.3519
2004-12-22,20:00:00,4.1,1128,-200,15.4,1161,480,672,174,1163,1340,5.9,37.8,0.3528
2004-12-22,21:00:00,3.3,1111,-200,11.4,1030,427,751,166,1033,1271,5.1,40.7,0.3621
2004-12-22,22:00:00,3.3,1121,-200,11.2,1023,504,725,169,1053,1354,4.8,45.1,0.3925
2004-12-22,23:00:00,1.9,956,-200,5.7,796,248,915,132,861,1084,4.5,43.9,0.3728
2004-12-23,0:00:00,2,973,-200,5.4,785,241,916,127,883,1086,5.2,44.1,0.3939
2004-12-23,1:00:00,1.9,952,-200,5.5,790,210,921,113,896,1038,4.3,46.4,0.3896
2004-12-23,2:00:00,2.1,969,-200,5.2,773,292,889,128,914,1064,3.0,52.5,0.4021
2004-12-23,3:00:00,1.7,919,-200,3.7,693,-200,955,-200,882,979,2.3,56.3,0.4134
2004-12-23,4:00:00,1.3,874,-200,3.1,657,129,985,85,867,930,1.5,61.4,0.4235
2004-12-23,5:00:00,1.1,806,-200,1.6,554,106,1206,77,807,783,4.0,50.4,0.4154
2004-12-23,6:00:00,1.2,874,-200,2.5,623,125,1096,78,847,831,2.8,55.2,0.4177
2004-12-23,7:00:00,1.8,961,-200,5.3,779,267,917,115,960,983,1.2,61.4,0.4159
2004-12-23,8:00:00,3.6,1195,-200,13.4,1096,543,668,169,1166,1315,1.4,61.3,0.4208
2004-12-23,9:00:00,3.7,1184,-200,15.0,1148,496,651,174,1178,1389,2.2,58.1,0.4218
2004-12-23,10:00:00,3.4,1135,-200,12.8,1076,491,685,171,1120,1396,4.3,49.4,0.4138
2004-12-23,11:00:00,4,1211,-200,15.9,1177,667,620,179,1221,1585,6.6,42.5,0.4160
2004-12-23,12:00:00,3.8,1228,-200,15.9,1178,693,621,193,1202,1628,8.0,38.3,0.4133
2004-12-23,13:00:00,4.1,1247,-200,16.3,1188,707,598,210,1237,1692,9.1,36.1,0.4172
2004-12-23,14:00:00,4.9,1336,-200,18.6,1256,777,567,224,1320,1828,10.0,34.7,0.4259
2004-12-23,15:00:00,3.3,1205,-200,12.8,1079,512,652,175,1168,1476,11.0,33.0,0.4331
2004-12-23,16:00:00,4.3,1305,-200,17.9,1238,587,565,177,1325,1640,11.3,33.6,0.4504
2004-12-23,17:00:00,6.6,1568,-200,29.0,1528,864,455,208,1661,2046,9.4,41.3,0.4888
2004-12-23,18:00:00,8.5,1630,-200,33.1,1622,1089,421,247,1757,2238,8.0,45.9,0.4936
2004-12-23,19:00:00,8.7,1704,-200,36.1,1689,1070,402,242,1820,2480,7.1,50.3,0.5100
2004-12-23,20:00:00,9.1,1701,-200,36.3,1692,1220,402,252,1832,2415,6.2,56.9,0.5419
2004-12-23,21:00:00,7.2,1564,-200,26.3,1462,1076,472,228,1574,2181,6.3,57.9,0.5575
2004-12-23,22:00:00,5,1441,-200,20.6,1314,825,517,196,1389,2051,6.2,56.8,0.5421
2004-12-23,23:00:00,4.2,1376,-200,17.0,1209,740,549,190,1283,2041,6.1,54.7,0.5201
2004-12-24,0:00:00,4.6,1412,-200,17.2,1216,759,543,187,1300,2059,6.0,55.6,0.5244
2004-12-24,1:00:00,3.9,1352,-200,14.6,1137,610,567,174,1234,2016,5.1,59.0,0.5248
2004-12-24,2:00:00,3.4,1285,-200,12.1,1052,465,605,158,1164,1967,5.1,58.4,0.5170
2004-12-24,3:00:00,3,1263,-200,10.5,997,-200,625,-200,1140,1960,4.7,60.8,0.5232
2004-12-24,4:00:00,2.4,1200,-200,8.7,929,288,664,132,1082,1847,4.2,63.1,0.5259
2004-12-24,5:00:00,2.5,1187,-200,8.8,931,251,669,121,1093,1792,4.3,64.1,0.5370
2004-12-24,6:00:00,3.5,1166,-200,8.2,909,351,691,136,1079,1680,4.8,61.9,0.5370
2004-12-24,7:00:00,3.9,1209,-200,9.5,958,379,666,138,1124,1662,5.3,61.1,0.5499
2004-12-24,8:00:00,4.8,1349,-200,14.6,1136,539,575,149,1299,1810,5.7,61.3,0.5657
2004-12-24,9:00:00,6.1,1458,-200,20.4,1307,706,497,165,1483,2103,6.1,60.5,0.5719
2004-12-24,10:00:00,6.6,1462,-200,18.8,1263,750,510,170,1421,2082,6.7,59.7,0.5890
2004-12-24,11:00:00,6.5,1448,-200,18.8,1263,747,511,165,1428,1971,7.2,58.6,0.5986
2004-12-24,12:00:00,6,1419,-200,18.5,1254,670,524,167,1406,1950,8.0,55.9,0.6018
2004-12-24,13:00:00,6.9,1561,-200,24.8,1425,772,465,197,1624,2101,9.8,52.4,0.6349
2004-12-24,14:00:00,7.9,1558,-200,22.9,1375,792,471,217,1563,2112,10.5,51.1,0.6503
2004-12-24,15:00:00,6.1,1438,-200,16.9,1208,626,528,204,1405,1962,10.8,52.4,0.6767
2004-12-24,16:00:00,6.7,1532,-200,22.2,1356,678,474,193,1610,2033,10.6,55.3,0.7058
2004-12-24,17:00:00,6.8,1522,-200,21.5,1337,706,479,192,1578,2034,10.4,57.0,0.7167
2004-12-24,18:00:00,6.7,1514,-200,21.5,1338,668,474,175,1598,2018,10.2,58.3,0.7256
2004-12-24,19:00:00,6.4,-200,-200,-200.0,-200,641,-200,168,-200,-200,-200,-200,-200
2004-12-24,20:00:00,6.8,-200,-200,-200.0,-200,649,-200,170,-200,-200,-200,-200,-200
2004-12-24,21:00:00,5.6,-200,-200,-200.0,-200,521,-200,157,-200,-200,-200,-200,-200
2004-12-24,22:00:00,5.4,-200,-200,-200.0,-200,487,-200,143,-200,-200,-200,-200,-200
2004-12-24,23:00:00,5.2,-200,-200,-200.0,-200,453,-200,152,-200,-200,-200,-200,-200
2004-12-25,0:00:00,5.9,1505,-200,15.6,1168,567,525,169,1447,2066,9.4,66.1,0.7816
2004-12-25,1:00:00,5.6,1458,-200,14.2,1123,527,540,164,1395,2030,9.6,65.9,0.7869
2004-12-25,2:00:00,5.5,1431,-200,13.5,1100,503,553,154,1385,1913,9.5,66.2,0.7882
2004-12-25,3:00:00,5.2,1366,-200,11.4,1027,-200,583,-200,1328,1901,9.2,67.3,0.7851
2004-12-25,4:00:00,-200,1332,-200,10.5,997,345,601,130,1304,1783,9.1,68.7,0.7925
2004-12-25,5:00:00,2.2,1243,-200,8.6,924,274,648,119,1250,1534,9.0,69.8,0.8039
2004-12-25,6:00:00,2,1251,-200,8.6,924,231,644,106,1246,1568,8.9,70.5,0.8056
2004-12-25,7:00:00,2.2,1259,-200,9.1,944,268,631,111,1267,1622,8.9,70.4,0.8074
2004-12-25,8:00:00,2,1268,-200,8.6,926,281,645,122,1247,1628,9.1,69.6,0.8045
2004-12-25,9:00:00,2.5,1288,-200,9.4,956,340,623,121,1272,1553,9.0,70.8,0.8173
2004-12-25,10:00:00,3,1410,-200,11.0,1015,406,594,136,1319,1769,9.8,68.6,0.8324
2004-12-25,11:00:00,2.8,1374,-200,10.6,999,379,598,138,1316,1776,10.2,67.3,0.8373
2004-12-25,12:00:00,3.4,1458,-200,13.2,1090,436,553,147,1383,1898,10.7,65.0,0.8378
2004-12-25,13:00:00,5.5,1609,-200,18.1,1243,602,505,178,1491,2100,11.4,62.9,0.8454
2004-12-25,14:00:00,4,1424,-200,13.2,1090,507,566,176,1351,1896,12.2,61.1,0.8652
2004-12-25,15:00:00,2.4,1331,-200,9.7,966,266,633,159,1266,1745,12.1,61.8,0.8723
2004-12-25,16:00:00,3.1,1434,-200,13.3,1093,335,561,168,1366,1893,11.7,65.6,0.8980
2004-12-25,17:00:00,4,1542,-200,15.4,1161,464,531,181,1435,1972,11.4,67.9,0.9119
2004-12-25,18:00:00,4.6,1651,-200,17.8,1234,527,501,184,1513,2020,11.2,70.8,0.9386
2004-12-25,19:00:00,4.8,1633,-200,18.0,1240,592,496,170,1555,1906,10.9,75.9,0.9868
2004-12-25,20:00:00,6.2,1739,-200,21.3,1333,821,460,174,1689,1832,11.3,78.3,1.0455
2004-12-25,21:00:00,4.6,1523,-200,14.5,1132,538,541,136,1488,1470,10.3,82.8,1.0369
2004-12-25,22:00:00,4.5,1543,-200,15.8,1174,513,521,127,1542,1494,10.4,82.5,1.0406
2004-12-25,23:00:00,4.2,1469,-200,13.1,1086,514,564,125,1485,1394,11.0,81.7,1.0727
2004-12-26,0:00:00,2.6,1271,-200,7.7,886,345,688,121,1321,1113,11.7,79.8,1.0964
2004-12-26,1:00:00,1.6,1161,-200,6.0,810,231,775,117,1281,958,11.6,80.0,1.0924
2004-12-26,2:00:00,1.3,1053,-200,3.5,680,166,890,108,1166,807,11.3,80.1,1.0741
2004-12-26,3:00:00,0.6,916,-200,1.5,541,-200,1143,-200,1064,536,11.7,74.1,1.0167
2004-12-26,4:00:00,0.5,900,-200,1.2,522,61,1242,55,1070,471,10.8,78.7,1.0202
2004-12-26,5:00:00,0.4,855,-200,0.8,479,49,1319,46,1068,450,10.7,81.5,1.0497
2004-12-26,6:00:00,0.3,848,-200,0.7,464,54,1425,46,1062,438,10.9,80.3,1.0444
2004-12-26,7:00:00,0.4,873,-200,0.9,485,78,1305,67,1083,512,10.7,80.7,1.0377
2004-12-26,8:00:00,0.6,945,-200,1.8,569,136,1140,90,1135,632,10.5,81.8,1.0416
2004-12-26,9:00:00,0.9,1003,-200,2.5,618,198,1003,117,1159,754,10.4,82.9,1.0419
2004-12-26,10:00:00,1.1,1041,-200,3.1,659,211,908,118,1188,792,10.6,82.1,1.0451
