reviewText,Positive
"I got this app back when I first got my Samsung Galaxy Tab 7&quot; and I've never looked back. If you have a tab, this is a must!",1
"This has been my preferred keyboard on 10&quot; tablets.  Can type at a decent speed, and the secondary keypress makes for quicker entry of that random punctuation. I wish it had a &quot;next&quot; button for forms, but that's about it. Otherwise I think",1
whoohoo another awesome Free App of The Day!this app is worth ever penny of the 2.49. will probably buy this app in android market as well.,1
This works great on my Samsung Galaxy 10.1 hands down best I have tried and I change keyboards like I change directions(ADHD) and I've actually settled on this one!! Try it and see is all I can say!!!,1
I'm going to try to keep it short and simple since so many 4 and 5 star reviews have hit the nail on the head with their reviews. This isn't really an in depth review but more so customer opinion.This is simply one of the best keyboard apps out there for,1
Got this when it was the 'Free App of the Day' and love love love it! -- So thankful for the 'cloud' so I didn't have to pay for it when I got a new phone!,1
"Excellent.  You can customize a lot of features including the theme of the keyboard, the length and width of each key, among others. Droid X.",1
"I went out of my way to get a hardware keyboard phone (HTC G2) because I was sure that all software keyboards were not quite as good as the &quot;real thing&quot;.Well, I take it all back! This keyboard (that I am using right now) is awesome. As a matter",1
"Couldnt find special instructions to install on gtablet from developer. If you open titanium backup, find thumb keyboard, long press,convert to system app. should work. will have to uninstall and reinstall for updates. worth the trouble.",1
"I purchased app for split keyboard, after reading great reviews. Upon installation it said the app could collect texts,passwords,and credit card info. I promptly refunded/unistalled.",0
Great features make this my preferred keyboard.  It is very customizable and easy to use.  I really enjoy using this keyboard.,1
"If you have a tablet, you need this keyboard. It makes entering text while holding your tablet a snap. Full featured and a very responsive developer. Best keyboard for tablets!",1
"There is a bit of a learning curve, but once you get past that it's as easy as if you've been using it all along. I imagine I'll enjoy it even more once I get my replacement glass in tomorrow, since mine is shattered and screwing up the touch screen. Thi",1
now i can hold my dell streak 7 in landscape mode and reach all keys. lots if cool layouts and themes to choose from.,1
Plenty of other apps and games that require communication simply don't work with this keyboard and its annoying to have to switch keyboards in the middle of a game our something else.Great idea though. Uninstalled for now.,0
"Access of the app to my personal info seems unnecessary for this type of app. not installing, even if it's free.",0
"This is a drastic improvement over the default keyboard on my phone. Lg optimus T,  Android 2.2. Highly recommended. Two thumbs up.",1
Don't get me wrong... I Love Swype too... But I have two Android devices - one Sammy GS2 (Epic Touch) and an Acer Tablet.  For the tablet - the Thumb Keyboard wins over Swype... it is just the right size and is very very usable.  You can't beat it on the,1
"this is The only keyboard i would suggest for tablets. the full QWERTY layout makes typing/texting a breeze. I've been using this keyboard since it first was released so i can say the dev support is amazing. full customization such as theming, key height",1
"I'm typing with the app right now, and while it takes a little time to get used to, this is by far my favorite utility/production app! Has really nice customization options, and actually makes typing on a tablet not only possible but fun too!!! Highly re",1
"I don't buy many products on Amazon without trying them first, but the reviews for Thumb were so good that I had to buy it for 99 cents.  I still use Swype on the Droid3, but on the Transformer is the clear winner, and Honeycomb stock qwerty is pretty go",1
So many customizations. love being able to change themes and to have one keyboard for portrait mode and another for landscape mode. It beats the stock keyboard...perfect keyboard...A.I. keyboard!,1
"I have recommended this to others a few times and everyone has ended up buying it.  I have it on my Xoom, guys at work have it on a transformer and a phone the I don't remember.  I have been running it on honeycomb and the the upgrade to ICS has been fla",1
i love this keyboard i have been using mostly swype but decided to try this one out. this keyboard app has tons of customization  options its very spacious  to type with its well worth the price tag and  a fantastic deal for the faotd.. download it now!,1
I have been using this keyboard for more than two years. No other keyboard offers customization as this keyboard does.,1
I use this keyboard on all my Android devices. it's one of the first apps I load on any new Android devices. I love the the unlimited customization options to fit my needs and personality.,1
"I was looking for a keyboard that was compact and also had arrow keys to navigate with. this keyboard has that. it also makes it very easy to access numeric keys, symbols,etc. i highly recommend it!",1
"I so love this keyboard app. From not having to switch between keyboards to the split keys, this is the best keyboard app! I love being able to long hold a key to get another letter, and having backspace keys.  There are so many options to be able to per",1
"This is, hands down, the best keyboard one can have or use on a tablet. Well worth the purchase price if you use your tablet much at all.",1
"The title says it all.  I'm a sucker for customization, and this keyboard has it all and more.  Absolutely great, all five stars for you!",1
I got this for my tablet and this is THE keyboard app for tablets. It's so sleek and the interface is so effective. You can even switch modes back and forth immediately. I have Swift Key on my phone and I might switch to Thumb keyboard but I know that th,1
This is by far my favorite keyboard. I'm running a rooted Evolution 4G on Synergy and it has a different keyboard than stock that doesn't have direction arrows. This keyboard was the only one I found with the arrows. It does so much more then that though,1
"Even If you don't need the split function for two thumb operation, this is a fantastic upgrade from the built in Android keyboard.  It has so many different settings, including a full unsplit version, and multiple oolors of keyboards. At first I didn't l",1
"When I first activated it my phone's touch screen became unresponsive.  After a reboot all was good, and I love the keyboard.",1
"Not long after I was somewhat disappointed with the last free keyboard (Swiftkey X), I bought Thumb Keyboard. I like this app - but danged if I didn't pay full price for it!That's OK, the dev deserves it!",1
Absolutely the best keyboard i have ever used. There are a ton of customization options and skins. Great Buy. Keep up the good work!,1
"I got this for my Nook Color 7"" tablet, but I liked it so much I put it on my phone too.The standout feature is the programmable shortcut keys. It's really helpful for often used phrases, or long email addresses.There's tons of customization, so if you d",1
"Thumb Keyboard allowed me to type notes for several hours a day, for 3 days, during a convention.  The split keyboard permitted me to type in a position that took the strain off my hands, wrists, and arms, and I had no cramping, aches, or pains at all.  ",1
i look up this app so i can get it 4 my niece and it costs MONEY now this is a outrage its basically a preschool play set how ridiculous  STUPID APP CREATOR,0
Please update this app...it has not been updated since JULY......AND IT GLITCHES FROM TIME TO TIME. Thank you. It is a nice game though.,1
I got this app for FREE a couple weeks ago and I was checking for and update at the store and I saw this for 2.99!!!!!!! this is SO messed up!!!!! don't buy cuz its a rip off!!!!!!!!!!!,0
"I down loaded this app for free in May or June for my toddler and he loved it.  However, my Kindle had to be replaced a week ago.  When I linked the new one to my account,  the app was just gone.  It had also diappeardd off my husband's Kindle.  It was a",0
"This app is bad. When I used it, it said I had 381 friends on facebook. But when I went on my facebook page, it said I had 581 friends. This app is WRONG and NOT UPDATED . Do NOT get this.",0
This app has let me know who has left my friends list as well as keeping track of special dates for friends.,1
"Not sure how it shows you were unfriended by someone 1 day and can't get into their profile and then the next day you are friends again without a friends request.  something is fishy to me.  it was fun to see who unfriended me, but to find the next day w",0
"Love him or hate him, he's got great guests and a great app.This app is rock solid with all the features necessary to make listening convenient and enjoyable - including an automatic save feature, and the ability to mark favorite episodes with a star. Bu",1
"My husband and I both really like Marc Maron's format for WTF -  interesting guests, some tidbits from his life, good observational humor that's a touch dark sometimes. It's great. The Ben Sidran interview is one of the best ones on here - check it out.",1
"Marc's podcast is amazing, the interviews are fantastic.  This app is a great way to dive into his backlog of 400+ episodes.",1
"If you're considering this, you know Marc's show [if not go wtfpod.com...you'll hear in the show opening ""he's not for everybody"" TOO TRUE!]I've had none of the issues other reviews complain of, and I have to assume the problems are due to their devices,",1
"Waste of my time and energy to download! If you are looking for a personal finance organizer skip by this. Budget didn't calculate correctly, can only enter repeating income such as salaries and that is all this app even does if it is working.",0
I don't understand it and can't get it to work.  It says &quot;accessing bills&quot; forever.  I put in one bill and it showed it due every day.  I had to shut down my kindle to make it stop.  I cant seem to find any directions and I hate the date format,0
This is great for helping me to keep track of all my bills and when I need to pay them.,1
I really like this app.  it helps keep me on target with my bills.  it gives me a reminder when to pay them.  I really recommend you download.,1
I will use this as  long as possible.  Easy to use with no confusion.  Very helpful in keeping track of all my financial information.,1
"This is one of the most terrible apps I have downloaded on my kindle fire, I was not impressed at all. It is too hard to input everything",0
I love this little ap. It keeps me on track with paying my bills and I'm able to budget accordingly.,1
"I highly recommend this app. It is very convenient for keeping track of your debits, there are other uses, however that is what I should it for and find it very helpful. Very much like a checkbook ledger. Cool app.",1
I have a couple of tablets with only front facing cameras.  This means you have to go through some gymnastics to see both the code and what is being seen on the camera. What makes this one a good program for reading QR codes is that it automatically read,1
"This app functions well. The gui is functionally designed. You can scan, create, and share QR codes. What more could you ask for?",1
I have enjoyed the ease of using this app and it has been lots of fun recording the things that I am searching for and keeping them handy...such as for my house search. I can keep them organized and find them on the maps easily. It makes the chore easier,1
so this is a great all but for some stupid reason I get updates from Google Play AND Amazon's store. At least Google updates it automatically but the next day Amazon whines that it wants to update as well.  It is the ONLY app I have that does this and th,0
Great tool. Not sure why it didn't come automatically with my phone. QR stands for quick response codes. You see these codes everywhere now. On water bottles. On store shelves. clothing tags. Toothpaste tubes. These codes can be handy. You can scan a cod,1
Works very well and I use it all the time. It is an awesome way to retrieve  useful information.  Very good app. I would download again.  Thanks!,1
"I didn't think that I used this so I uninstalled it.  Discovered that I needed it for the PBS Wishing book scanner app, so it's back!",1
"While the scanner did work, it did not work intuitively, and it gave me too many warnings about things like being too close to the code. It also felt awkward to me to press the button (which I felt I had to do in order to get it to scan ... either that o",0
"No problems, reads multiple types of codes just fine with handy Internet links built into the program.  It's simple enough anyone should be able to use it.",1
"I haven't had this long, but it does what it says and so far no problems. Very easy to use.",1
"Easy to scan, simple to use, can even scan from pictures already taken. I don't use it often, but it's great to have the ability. I see more and more codes coming around each day, so it provides easy shortcuts to links and media. Great app!",1
"I like the app, it loaded quickly and that could be because my phone is Droid, and it scanned perfectly and I accessed the site without a problem.",1
...barcode reader for Android. It functions perfectly on my Toshiba Thrive. I have not yet tried making a QR code but I do not doubt it will work.,1
"I keep having emails, magazines, books, stores, etc that expected me to have this and now I do so I will be ready next time",1
Nabbed this little puppy in my quest 2 get more information about certain products that were on offer to meit's quick simple to use and very informative when it provides the results,1
"i like it. so far it has worked, tho, because of limitations on my phone, I'm not always able to go to the webpage it points to, but that is no fault of the program.",1
"If you are a business owner, or are starting your own business, you can create your own QR code. It also will scan an existing code and tell you what is offered in it.",1
"This app was recommended to me by a friend, and it works perfectly every time!  So easy to use, as you just line up the box over the bar code...and you don't even have to push a button.",1
Easy to scan! Super!,1
"I don't use QR Codes often. When I do have one to scan, I want the process to be simple and easy. QR Droid is reliable, opens quickly and automatically scans a QR code when passed in front of one.Then it opens the link automatically as well.Simple and do",1
"I have used other scanners, this one is faster and easier and opened the website better than the other apps I have tried in the past.",1
This is really cool Anywhere I go I can scan the item or items and this app can read it. Whether I use the &#34;scanner&#34; or take a picture from my camera.  I can also create my own and it remembers what I have scanned before. It works fast and effici,1
This is the app for Android that will download barcodes etc.  Very handy. I like having it available when I am shopping.,1
"It takes up a lot of space on my phone and I don't ever use it.  But when I do use it,  which is rarely, it works great.",0
"Simple and fast are the two words that easily describe QR Droid. I use this each week at minimum as our church has a QR code on the back of the church bulletin for the weekly Sunday service. Once you scan the code, the QR Droid takes you to the church we",1
"This app requireds unneeded permissions, including reading contacts and web history which it can upload with full network access.  Do not support these apps!",0
Works the first time out of the box on off brand android 4.04 tablets.  I have not review all parts of this app only the QR reader.Great software,1
"Love this scanner.I wish this had caught on faster. The codes just don't seem to be as many places as it could or should be. I hope it doesn't just go away, though I will admit that even me, a proponent for this sort of cool code scanner, thinks it isn't",1
this is a nice app simple and it works plus it takes the picture automatically when is sees the code properly,1
I don't use droid because I have an iPhone and so I use apple and I have a contract with Verizon,0
"I can never remember my #. So now I just send my contact card, or let them scan it! I'm gonna use this a lot.",1
"I seldom give 5 stars for anything.It does as advertised, It is ad free, Fast and accurate, easy to use!",1
Would love it even more if I could have the option to resize the icons. This could be something the dev could include in a future update. But besides this point I'm very satisfied with this pack and Im looking forward for new ones.,1
A moral imperative add on for CircleLauncher. Worth the price. 'Nuff said! This is a great add on for the add on.,1
I had $2 in Amazon App Store money to spend and I purchased this icon pack to compliment the Circle Launcher app. I love all the options although I will probably only use 2 or 3 of them. I love beautifying my home screens and this added much more to it. ,1
"Immediately bought this after downloading the app. It's a great addition for customizing the widget, I like that I can mix and match the symbol and widget color.",1
you will love your circle launcher even more when you buy these icons. the other icon pack as well. Very well worth it. eye pleasing way to organize your phone.,1
This calculator is leaps and bounds better than the stock android calculator. I love the memory function. The UI is clean and very easy to use. This is one of two free apps that I use that I felt compelled to donate money to the author. It's that good. (,1
the perfect display on the Fire and works great on Android phones. I've used it for almost a year and I used it over my standard HTC calculator. Highly recommended.,1
When I first downloaded this app it took me a while to get used to the blocks. It doesn't look like a calculator app so I kept passing it up on my Kindle. Now I'm used to the icon and I use it all the time. I definitely recommend it.,1
This app is easy to use. It is easy to read. I would recomend it for anybody who just neeeds to do calculations in a hurry.,1
"The Cube Calculator is a joy to use. Its interface is simple, yet works harmoniously on my Motorola Xoom and my Droid X. Try this one out for its good looks, speed and gives you what you want simplicity.",1
one of the best free calcs w/o irritating ads - easy to use and keeps a history of numbers when adding a list,1
I wish I would have used this before purchasing the one by stormin dorman. this is hands down the best calc on the amazon store,1
Very simple and easy to use. Extra large display makes it a pleasure to use. Very convenient for quick calculations and checkbook balancing.,1
The fact that this app is not only free BUT ad free as well is icing on the cake. Most apps that I purchase are disappointing a large majority of the time. The descriptions provide on most apps are rather exaggerated and are not quite as useful as they c,1
I chose this app based on a book recommendation.  The app works fine and is very easy to use.  The large display is helpful for those with low vision.  It is also very bright.  Now a misplaced calculator is a thing of the past!,1
"well, first of all, what I look for in a calculator of any kind, app or plastic, I make sure it has decent calculation features. check. decent amount of digits? it has infinite digits. check. plus it tells you the answer to the equation instantly, has yo",1
This calculator has more signs than any other calculator i've ever used! Its really nice for trying to do math homework!,1
"I have tried many calculator apps, but I could never find one that I liked better than my hp, until this on.  I like that it displays both the answer and the equation, and the equation is editable if I need to correct or change it.",1
"I wanted to have a simple, easy-to-use calculator without all the bells and whistles for my Kindle Fire. After trying several other calculator apps, I stumbled upon this one and discovered that it fits the bill quite nicely.",1
This is a good scientific calculator.  When you swipe your finger from right to left it shows another set of keys that handle logarithms and permutations and has a key for pi.  After you get an answer you can hold your finger down on the answer and a men,1
This is a good calculator it's large enough and can do just about anything on it.  Very user friendly. Which makes it easy.,1
"At last a perfect calculator, and one that actually has a division sign instead of a slash. I can only suggest one change and that is not to the program but, to its Icon. The blocks are great but how about adding a plus sign?  Blocks indicating 1+2=3 wou",1
This app works well on Kindle Fire.  I was pleased by how easily the app downloaded to my Kindle Fire.  I tried more than one free calculator and this one is very good. I have no complaint.  The best is it was FREE!,1
"Simple, clean, great function - and a great value. Considering most apps like this either cost a buck or throw in ads, its welcome addition to the device.",1
the search function is useless. tried locating by map feature and that was a no go.  I would recommend this cluster****.,0
"Fun and interesting to look at towns and scenery around the world.  It would be nice if it could find my google maps, but not that vital. You can save and categorize lots of favorites.",1
"This app is amazing! You can search for live feeds and weather all over the world!!. Great for people who watch the weather especially like: fishermen, skiers, etc. You will simply be amazed! how fast everything is, wow!!.. Remember always though: It's E",1
"I don't sleep well and in the wintertime nights seem so long.  But I know it's daylight somewhere - so I travel the world with this app.  They seem to be adding more streaming cameras with each update, which is a bonus.  Instead of a picture you get real",1
"I love the random locations, and especially in places I may never get to visit. It's also good to see places and help look for fun on upcoming vacations.",1
it is like taking an around the world tour. Some cameras better than others. clicking on random and see 10 different cities is fun.,1
didn't work.  only had about 40 webcams.  map had error message.  poor ap.  didn't work on kindle fire.  no streaming cams,0
"This is a nicely designed basic math review app., though set up is a bit involved (so many options to choose from).Runs fine on Kindle Fire and it's free.Many thanks to the designer/publisher!",1
this kills bozos &amp; makes them a lot better with the facts I barly knew my facts &amp; I'm in6 th grade! this tots HELPS ME GET IT! !!!!!!'!!!!!!!! ;) ***** :) &lt;3,1
This app is great in that you have to solve the problems and not choose an answer from a predetermined list (multiple choice).  My math deficient 2nd grader took to it like a fish to water and I have watched as her confidence in her math skills have soar,1
"&#34;Let's do the Math&#34; is a simple arithmetic learning aid. It's customizable enough to make it useful for kids from preschool to about 8-9 years old.When you first load up the app, you have several choices to make. In &#34;Tasks to do,&#34; you set",1
"This apps instructions are very hard to follow, and there isn't much of them. Also, like I said in the title of my review it only goes up to 2nd grade math. I found this app pretty useless. There is no timer, it's hard to figure out and not at all user f",0
"Good for a reviewer or refresher, my girls love the program. It helps with enjoying math more as well.  Playing makes it feel like fun instead of learning.",1
I do not reccomend this because every time I try to play it takes me to the amazon webpage! if u download this u will regretted it.,0
"I like this one because you can set it to where you have to enter the answer instead of giving multiple choice. On the multiple choice apps, he just hit answers until he gets the right one and does not think about it or learn his facts. He is memorizing ",1
"seriously, if youre in debt, get out a pencil and paper and figure out a plan. this app is useless and cannot aid a serious attempt to pay down debts. for starters, cancel your data plan and sell your expensive phone. and definitely dont waste money on s",0
This thin  does no  help me. Perhaps this is an app for someone who doe  not have that many bills but for me with more than 10 it does  no  help me.,0
This doesn't give any real help. The strategy should always be lowest debt to highest to wipe out more faster. Don't download. Listen to Dave Ramsey instead.,0
I have a budget app. I wanted an app to help decide the order and amount payments to pay off cards and loans. This fills the bill. Appreciate!!,1
app says its free today but when i try to download it errors out saying i need to add a payment method to my amazon one click settings.,0
I am familiar with most of the debt reduction plans that are used in this app. I can tell you that this makes it really easy.  I couldn't be happier. Easily compare different methods of payment and how each one will pay off balances and when. If you are ,1
Five stars for the funny developer review. Love that sense of humor! App is nice basic app for those who want to keep a handle on how deep a hole they're digging themselves into debt.,1
"app is very usefull i got my amazon market debt paid off.. ;) good layout,...................................................................................................................................................................... good good app",1
I love reading reviews it's like a mini soap show ppl whine way too much oh no the developer left reviews omg so did their friends boohoo who cares?! try the app review it not the developer reviews if it's great then ok if not oh well get over it. as for,1
"All of the calculations this app does can be figured out with a little magic in Excel.  But if you are either unskilled in that area, or lazy (that is my category) then this app can help you decide which debts to pay off and how much debt you will have a",1
This is a relatively simple app that lets you enter in each of your debts and an overall monthly payment. It then calculates how long it will take to pay them all off. It lets you try different scenarios  of payoff order to see which way is quicker and c,1
"I find this app easy to use and quite helpful.  I love the export feature!  I can export my plan to an excel file, email it to myself, then print it.  I like marking off the payments as I make them.  It gives me a sense of accomplishment.  I had a questi",1
"This app is the greatest app to ever come along.  Anybody who doesn't download this should just kill themselves.  This app will do everything in the description,  plus cure cancer,  solve world hunger, and keep Arnold Schwarzenegger from getting any more",1
This item is just what it says. It just did not meet my particular need. This app is limited.Does not have much going for it.,0
So easy to use! This is the BEST debt payoff calculator that I've found on the internet. I've used it to amoritize my credit card debt and I'm digging myself out of the hole by following the payoff plan recommended in the plan. I can't give this app enou,1
You must be really pathetic to have to review your own app that apparently sucks. obvious when all reviews are either five stars or one!,0
"glad to see developer has a sense of humorous &amp; the rest of these twats need to jump off a bridge!! ill never use this app., but they got my dollar for tickling my funny bone!",1
If you need an app to tell you how to pay off debt I think you have bigger problems.  An app won't stop you from buying Starbucks or tell you it's only $2.00 more for quality gasoline.  It's also not going to yell at you when you buy snacks for a road tr,1
every time I try to enter information it force closes. not to mention it suckered me into buying an additional app which I can't find to download! !!!!!  Now I know why I don't do this crap on my phone or kindle fire!,0
"I'm not the developer, and the app isnt the greatest.  It does seem to function rather well  it hasn't cured me of cancer.  Mainly because I dont have it, but it has cured my lack of a smile from all the drama queen reviews!",1
"wow, did anyone think to consider that the 'reviews' the developer supposedly left could be a prank? because this app actually made the world a better place... really, it's completely changed my life. app isn't for everyone",1
"This app is really nice! Nice and colorful tabs. Love that this app syncs with my Google calendar. Has alarms. Can set dates by week, days, months. This will be my main calendar app. I can set agenda's, folder's, private things, make lists. I was really ",1
"Works great on both Motorola razr and my Hubby's Droid x. We sync both calendars easily. I like that I can set colors for different members of the family, and I can do things like save an event to repeat every other Monday and Wednesday.",1
"on kindle fire it doesn't sync with google calendar, only task manager. tries to install on my Droid 2 to see if functionality was different than on Kindle Fire. on my Froissart it just crashes as soon as installation is complete. this app is worthless",0
I love this app. It syncs with Google for me. I like that I can choose which calendar to have events show up on.,1
Does not match screenshots but is a decent app.Nothing different than using Google calendar and has interesting permission request s,0
"I found this like many as FAOTD.  That being said, I got my money's worth.  The add says you can sync, but like the other reviews I found... you cannot.  Out dated, as a new version has been released.  No help files, or support.",0
Great app for google calendaring.  And I got it for free as a FAOTD!I highly recommend it if you're looking for a replacement for the stock google calendar.I'm using it on a Xoom with ICS.,1
I've used this since the first version for pocket pc. The android version seems to be a bit sparse. The only thing that kept me from buying this was the lack of a widget. I still squeed a bit when it was the free app of the day.,0
"I always read reviews before I download anything free, paid, or faotd. This time I decided against the majority of poor reviews and downloaded anyways. I have a nexus 7 2012. This looks exactly like the screen shots for me. Not only that, it synced every",1
"this app, on any platform is always one of the best. we all know the difficulty in programming for android market. this developer had been replying to everyone. I am using this and am very impressed with project to date and responses do far. I know it wi",1
"Ok, I downloaded it. Now what? Not user-friendly, and no instructions. Maybe others can figure it out, but for me the amount I've time I've already wasted makes this useless. I've added tasks but can't find them. I'm frustrated by this app.",0
Pocket Informant is an excellent calendar app that keeps getting better all the time. I've tried most calendar apps and it's one of only two I consider usable.,1
It is even synching with my gmail account. I'm a Mom of 4 kids and a college student. I'm going to love this app!,1
"Sub tasks are not indented.  No widget.  The calendar views are pretty enough, but even for free it's a waste if space.I use ""Google Task Organizer"" and ""Calendar Pad"".  They have free versions, but even if you buy both, that's $6 instead of $10, and the",0
"This app is great and works flawlessly. For you Amazon Fire users, there IS NO Google calendar on your device because it is not an official Google product. There is nothing wrong with this app and should not be rated down because your device is lacking.I",1
"I really do not understand the people who expect that their smatphones works like a PC or Mac. This is really good application if you learn how to use it and that is really not difficult. It is very good. You can use it as a calendar, remainder, attach a",1
"I apologize. I do not remember this application. Evidently, I have deleted it from my tablet. I am still giving it a 5 star rating though. Sometimes, I just delete application which I do not use or have too much memory.",1
Not sure why others having sync issues...I installed and immediately saw my calendars All 5 of them.  Works great although only spent about 15 minutes so far but really really like the various layouts with a calendar view with list of events below it.  K,1
just want to tell the community that Google calendar (and task ) syncing work.please don't blame the dev.  just go settings - synchronisation - Google task - enable sync...alto don't Forget toi specify default calendar when creating new task otherwise it,1
fantastically customizable Syncs with google calendar and tasks and with ToodleDo Displays monthly weekly and tasks fuse and combinations.  well worth the price in my humble opinion.  the best calendar and tasks app I've ever seen.  everything customizab,1
Have attempted to use this for about a month now and have continually had multiple problems!  Attempt to modify an event &amp; it creates new ones; attempt to delete events &amp; and it creates new ones!Attempt to go to monthly view &amp; nothing happens,0
I got my new Kindle Fire yesterday and needed a calendar.  I don't use Google calendars or any others and so I was frustrated that every calendar app seemed to want to sync to another account which I didn't have.  I just wanted to be able to enter events,1
honestly I just made this review because I feel bad for the app people. it can't sync with Google on Kindle Fire because of the way Kindle Fire is made. not because of the app. although I'd be livid if I'd spent ten dollars on it...but it's the FAOTD (Fr,1
"Disappointing that this does not sync with Google Calendar. As a Fire and Android user, I've been looking for a good free calendar for the Fire, and had hoped this would be it. Unfortunately, it's not.",0
Seems to be working very well so far.  No glitches or problems that I can see.  The only thing I don't like is that appointments all default to 15 minute alarm setting so I have to change every one.  15 minute notice is not enough for most people that us,0
it has a steep learning curve but once you get used to it you'll realize that it is an awesome replacement for the default calendar. I use this all the time to keep my appointments and reminders. The only things it  is lissing is synching with google cal,1
Wow free app of the day and it is the old version. Way to go Amazon. Don't waste your tim eon the out of date app.,0
"With the last update the Kindle Fire version has gone from ""marginally usable"" to ""will not run at all"".If a product that is essentially a calendar has to state ""Kindle Fire doesn't support calendar"", then it shouldn't be offered for sale on the Fire.",0
"Just tried this out and it seemed like it was going to do the job for me (I don't care about snyching to the Google Calendar). My big thing was that it needs to work offline, and it seems that it does. However, when I tried to add a contact,it promptly c",0
why should a app be so BIG!!!this app has EVERYTING in it. contacts and adresses of skype of phone of google and agenda and mail and messages...putting everything together in one app...?that is where we have android for.. to have several smallers apps wi,0
"I agree with a another review, how can they pass this off as a 9.99 app when this is v2 and they have released v3?  Luckily for me it was the free app of the day, but I still uninstalled it immediately. Amazon is partially at fault for offering an out of",0
They sing praises about features of this app that are not even available. They should have to call this app by another name because it is not the Pocket Informant I have used before from the Google play market.,0
App continues to freeze/force close. If this issue is ever fixed I may change my opinion. However in the meantime I will continue to rely on Google Calendar.,0
"I have been wanting an app like this for a long time. Exactly what I was looking for, maybe now I can get organized. Thank you!",1
"If you're concerned about your privacy...steer clear of this app. It requires far too many permissions (most notably, access to your email) than is absolutely necessary. Use the OEM calendar instead.",0
Loads contacts for you when you connect to email. Calendars are easier to use than others I've used. Like having everything in one place and I don't have to buy a calendar every year to put in my binder!,1
"This is v2. The devs came out with a (almost) completely rewritten v3 app. That means this one is an old, obsolete version and a poor FAOTD offering. Very disappointed.",0
"I have used Pocket Informant as my calendar app for years. Works great. I especially like the view that looks just like a paper calendar.No, it doesn't work on a Kindle.  Giving this app a low rating because of that,  when it tells you right up front tha",1
I've looked at probably a hundred task and time management apps and PI has one of the most detailed implementations of the GTD method that I've seen. I have both the iPhone and the iPad versions and I'm very happy with both of them. It comes with no less,1
I can't figure out how to enter account information for my google calendar / tasks account or my exchange calendar. Why would amazon pick this for the app of the day when there are millions of kindle fire owners that can't use it. not impressed. kindle f,0
"By the time I read through the reviews and opened the app, the calendar  had sync'd with google before i pressed any  buttons other than &quot;open&quot;. For the OS users, sync that to google and it should be fine. Also, I believe that there is a toggle",1
"Excellent calendar, unfortunately it keeps making me sign in to Amazon to authenticate, sometimes more than once a day. takes 5 minutes to go through the process just to check my calendar. If not for that it is a great calendar.",0
"This app is by far the most useful calender app available for the Kfire, and to get it for free is a bonus. It has exactly what I need, its simple to figure out. I must admit that I don't have anything set up through tootle and I don't care to import my ",1
"l read the reviews (which were not that great)and decided to give this a try . glad I did!l do not use any other organizer app, just The google calander that came with my phone. I have a Samsung galaxy note 2 android VER. 4.1.2...i was pleasantly Surpris",1
"Sync's up smoothly with google calendar, I like the option of mini text on the monthly view so I can see a quick overview of all upcoming plans. No complaints yet",1
I hate seeing an app flamed due to reviewers inability. Someone was mislead by the product description? Learn to read. Says nothing about google tasks. Doesn't work on kindle fire? That doesn't make the app suck. It means your kindle fire sucks.Runs just,1
I was looking for something to replace my Datebook6 Calendar that I used to use on my Palm device. I thought I would have to compromise and give up a lot. I didn't. This is an incredibly useful app which is highly customizable. There are a number of diff,1
"I have used this app since it was in Beta (October 2010). Since the first beta til launch (nearly 5 months) the app barely improved. I bought it at launch for $6. Since then, they've raised the price. As a free app, I'd download it and try it. You've got",0
"This is quite a useful app. It is like a digital day planner and more. It's easy to use and has so many helpful things to help keep appointments, birthdays and all organized. You'll have no excuses for missing dates, times, addresses, anniversaries etc. ",1
"Very great app, but they dumbed it down to make it cheaper.  Not cool. All other markets get the Outlook sync features, except Amazon. Might be OK for tablet users, but really sucks for phone users. Will change to 5 stars if we get the missing feature.",0
"Great task manager, calendar, event scheduler. Lots of customization options available. Very kind of the developer to offer this as the free app of the day. Thanks!",1
Works great on the Kindle Fire.  I really wanted and needed a calander / to do / reminder type program for my Fire.  Works great.  Thanks for the gift Amazon.,1
"I dont know what those other reviewers downloaded, but the color tabs are there, the easy to use calendar including the full 31 day or week views, all the screenshots are accurate.  This is the same great product i grew to love back on my pocket pc.",1
"the other reviews are being untruthful again, this synced my Google accounts automatically and other calenders perfectly. but again Amazon deleted my 4 star review. They never delete one stars so here you go.Great app. if you take the time to look at it ",0
They ported it to android without using any of androids capabilities. Business calender free is way better. Needs a ton of work and is useless without a widget.,0
I used this on the iPhone.  I thought it was great until I tried Business Calendar for android. This doesn't even come close in terms of usability and rivaling a desktop experience. Buisiness Calendar has much better calendar views.,0
"There isn't space enough to do this app justice.  I haven't learned all of the features of Pocket Informant, but just the calendar features are outstanding.  Some of the features that make it stand out are: the ability to sync and update with my other ca",1
"Pocket Informant installed and performed flawlessly on our Kindle Fire HDX 8.9.  The display quality and content is even better than that which appears on the ""Test Drive"" demo. In Landscape mode, additional information (such as a calendar) appears on th",1
"One of the most touted feature for this app is the ability to sync with Toodledo, a cloud-based task provider that is much more robust than Google Task.Pocket Informant (PI) ""supposedly"" have the ability to automatically sync Toodledo task in the backgro",0
I usually don't review apps but I just downloaded this app since I use my calander just about everyday.This app just seemed easier and more interesting to use. So I'm very happy with it. It synced with my Google calander with no problem.I'm using HTC G2.,1
