holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
None,293.29,0,0,75,Clouds,0,5661
None,293.72,0,0,75,Clouds,0,6032
None,294.07,0,0,90,Clouds,0,6461
None,293.41,0,0,75,Clouds,1,5531
None,293.69,0,0,75,Clouds,1,4602
None,292.8,0,0,90,Thunderstorm,1,3715
None,292.15,0,0,90,Thunderstorm,0,3353
None,291.51,0,0,90,Thunderstorm,0,3008
None,291.51,0,0,90,Rain,0,3008
None,291.29,0,0,90,Rain,0,2863
None,291.29,0,0,90,Thunderstorm,0,2863
None,291.29,0,0,90,Drizzle,0,2863
None,290.79,0,0,90,Thunderstorm,0,3047
None,290.79,0,0,90,Mist,0,3047
None,290.79,0,0,90,Rain,0,3047
None,290.09,0,0,75,Rain,0,1507
None,290.09,0,0,75,Mist,0,1507
None,290.09,0,0,75,Thunderstorm,0,1507
None,289.65,0,0,90,Rain,0,758
None,289.65,0,0,90,Mist,0,758
None,289.65,0,0,90,Thunderstorm,0,758
None,289.48,0,0,90,Thunderstorm,0,511
None,289.48,0,0,90,Rain,0,511
None,289.48,0,0,90,Mist,0,511
None,289.48,0,0,90,Drizzle,0,511
None,289.42,0,0,90,Rain,0,381
None,289.42,0,0,90,Mist,0,381
None,289.42,0,0,90,Thunderstorm,0,381
None,289.22,0,0,90,Rain,0,424
None,289.22,0,0,90,Mist,0,424
None,289.02,0,0,90,Rain,0,858
None,289.02,0,0,90,Mist,0,858
None,289.02,0,0,90,Drizzle,0,858
None,288.86,0,0,90,Rain,0,1531
None,288.86,0,0,90,Drizzle,0,1531
None,288.87,0,0,90,Rain,1,2249
None,288.87,0,0,90,Drizzle,1,2249
None,288.94,0,0,90,Rain,1,3029
None,288.94,0,0,90,Drizzle,1,3029
None,289.01,0,0,75,Rain,1,3690
None,289.01,0,0,75,Drizzle,1,3690
None,289.36,0,0,90,Rain,0,4138
None,289.36,0,0,90,Drizzle,0,4138
None,289.95,0,0,90,Rain,0,4507
None,289.95,0,0,90,Drizzle,0,4507
None,291.21,0,0,90,Rain,0,4824
None,291.55,0,0,90,Rain,0,4740
None,291.55,0,0,90,Mist,0,4740
None,292.15,0,0,90,Rain,0,4511
None,292.15,0,0,90,Mist,0,4511
None,291.94,0,0,90,Rain,0,4338
None,291.94,0,0,90,Mist,0,4338
None,291.94,0,0,90,Haze,0,4338
None,291.62,0,0,90,Rain,0,4560
None,291.62,0,0,90,Mist,0,4560
None,291.62,0,0,90,Drizzle,0,4560
None,291.72,0,0,90,Mist,1,4371
None,291.72,0,0,90,Rain,1,4371
None,291.72,0,0,90,Drizzle,1,4371
None,291.72,0,0,90,Mist,1,3845
None,291.72,0,0,90,Rain,1,3845
None,291.72,0,0,90,Drizzle,1,3845
None,291.79,0,0,90,Rain,1,3472
None,291.79,0,0,90,Mist,1,3472
None,291.79,0,0,90,Drizzle,1,3472
None,291.65,0,0,90,Mist,0,3150
None,291.65,0,0,90,Rain,0,3150
None,291.79,0,0,90,Mist,0,2912
None,291.79,0,0,90,Rain,0,2912
None,291.65,0,0,75,Mist,0,2455
None,291.65,0,0,75,Rain,0,2455
None,291.35,0,0,75,Mist,0,2810
None,291.35,0,0,75,Rain,0,2810
None,291.29,0,0,90,Mist,0,2169
None,291.29,0,0,90,Haze,0,2169
None,291.15,0,0,90,Mist,0,1209
None,291.15,0,0,90,Haze,0,1209
None,291.08,0,0,90,Mist,0,634
None,291.08,0,0,90,Haze,0,634
None,291.01,0,0,75,Mist,0,423
None,290.55,0,0,40,Mist,0,356
None,290.55,0,0,40,Haze,0,356
None,290.55,0,0,75,Mist,0,562
None,290.48,0,0,90,Mist,0,1127
None,290.35,0,0,90,Mist,1,1665
None,290.51,0,0,90,Mist,1,2480
None,291.15,0,0,90,Drizzle,1,3527
None,291.36,0,0,90,Clouds,0,4015
None,292.54,0,0,75,Rain,0,4320
None,294.58,0,0,75,Clouds,0,4729
None,294.55,0,0,75,Rain,0,4917
None,295.01,0,0,90,Clouds,0,4958
None,295.15,0,0,90,Clouds,0,4621
None,295,0,0,90,Rain,0,4709
None,294.35,0,0,90,Rain,1,4730
None,294.35,0,0,90,Drizzle,1,4730
None,293.42,0,0,90,Rain,1,4192
None,292.58,0,0,75,Rain,1,3035
None,291.86,0,0,75,Clouds,0,2689
None,291.29,0,0,90,Clouds,0,2394
None,291.22,0,0,90,Clouds,0,1876
None,291,0,0,75,Clouds,0,1195
None,290.58,0,0,90,Clouds,0,630
None,290.35,0,0,1,Clear,0,400
None,290.08,0,0,90,Drizzle,0,260
None,289.88,0,0,90,Clouds,0,321
None,289.55,0,0,1,Clear,0,874
None,289.35,0,0,90,Clouds,0,3075
None,289.43,0,0,90,Clouds,0,5600
None,289.14,0,0,90,Clouds,1,6691
None,289.41,0,0,75,Clouds,1,6340
None,290,0,0,75,Clouds,1,5419
None,290.48,0,0,90,Clouds,0,4682
None,291.22,0,0,90,Clouds,0,4663
None,291.94,0,0,90,Clouds,0,4992
None,292.55,0,0,90,Clouds,0,5038
None,293.48,0,0,90,Clouds,0,5313
None,294.51,0,0,75,Clouds,0,5826
None,295.14,0,0,75,Clouds,0,6666
None,295.22,0,0,40,Clouds,1,6096
None,296,0,0,40,Clouds,1,4265
None,295.72,0,0,40,Clouds,1,3268
None,294.16,0,0,20,Clouds,0,3105
None,292.15,0,0,40,Clouds,0,2718
None,290.35,0,0,5,Clear,0,1728
None,289.08,0,0,1,Mist,0,1136
None,288.07,0,0,1,Mist,0,651
None,287.43,0,0,1,Mist,0,374
None,287.29,0,0,1,Mist,0,252
None,287.29,0,0,1,Fog,0,252
None,286.6,0,0,1,Mist,0,337
None,286.15,0,0,1,Fog,0,916
None,286.15,0,0,1,Mist,0,916
None,285.65,0,0,1,Fog,0,3127
None,285.65,0,0,1,Mist,0,3127
None,285.73,0,0,1,Mist,0,5964
None,285.73,0,0,1,Fog,0,5964
None,285.68,0,0,1,Fog,1,6530
None,285.68,0,0,1,Mist,1,6530
None,286.65,0,0,40,Fog,1,6259
None,286.65,0,0,40,Mist,1,6259
None,289.36,0,0,40,Fog,1,5783
None,291.64,0,0,40,Mist,0,4991
None,294.07,0,0,40,Clouds,0,5078
None,295.61,0,0,40,Clouds,0,5237
None,296.08,0,0,40,Clouds,0,5119
None,296.93,0,0,40,Clouds,0,5386
None,297.75,0,0,75,Clouds,0,5977
None,298.35,0,0,75,Clouds,0,6884
None,298.79,0,0,40,Clouds,1,6454
None,298.15,0,0,20,Clouds,1,5000
None,297.82,0,0,40,Clouds,1,3470
None,296.51,0,0,1,Clear,0,3398
None,294.02,0,0,5,Clear,0,2904
None,292.84,0,0,5,Clear,0,2051
None,292.3,0,0,40,Clouds,0,1223
None,291.72,0,0,1,Mist,0,664
None,291.37,0,0,1,Mist,0,374
None,290.87,0,0,1,Clear,0,270
None,289.75,0,0,1,Clear,0,349
None,289.88,0,0,1,Clear,0,879
None,289.75,0,0,1,Clear,0,3135
None,289.42,0,0,1,Mist,0,6003
None,289.54,0,0,5,Mist,1,6391
None,289.94,0,0,5,Clear,1,6079
None,292,0,0,1,Clear,1,5793
None,294.72,0,0,1,Clear,0,4898
None,296.57,0,0,40,Clouds,0,5189
None,298.15,0,0,1,Clear,0,5005
None,299.61,0,0,20,Clouds,0,5038
None,300.14,0,0,20,Clouds,0,5661
None,299.72,0,0,90,Rain,0,6265
None,299.08,0,0,40,Rain,0,6799
None,298.42,0,0,75,Clouds,1,6281
None,297.22,0,0,40,Rain,1,4971
None,296.08,0,0,75,Clouds,1,3705
None,294.96,0,0,40,Thunderstorm,0,3370
None,293.22,0,0,40,Clouds,0,2839
None,291.69,0,0,75,Clouds,0,2083
None,290.15,0,0,1,Clear,0,1204
None,289.23,0,0,1,Clear,0,705
None,288.22,0,0,20,Clouds,0,413
None,287.59,0,0,1,Clear,0,282
None,286.75,0,0,1,Clear,0,317
None,286.02,0,0,1,Clear,0,910
None,285.86,0,0,1,Clear,0,3172
None,285.58,0,0,1,Clear,0,5689
None,285.35,0,0,5,Mist,1,6581
None,285.87,0,0,5,Mist,1,6209
None,286.68,0,0,1,Clear,1,5608
None,288.15,0,0,1,Clear,0,5206
None,289.95,0,0,5,Clear,0,5424
None,291.86,0,0,1,Clear,0,5568
None,292.62,0,0,5,Clear,0,5414
None,293.58,0,0,1,Clear,0,5855
None,294.15,0,0,5,Clear,0,6376
None,294.35,0,0,1,Clear,0,6788
None,294.36,0,0,1,Clear,1,6641
None,294.08,0,0,1,Haze,1,5658
None,292.82,0,0,1,Haze,1,3973
None,291.42,0,0,1,Clear,0,3450
None,288.95,0,0,1,Haze,0,3096
None,287.75,0,0,40,Clouds,0,2421
None,286.61,0,0,1,Haze,0,1576
None,286.22,0,0,1,Haze,0,808
None,286.22,0,0,1,Mist,0,808
None,285.4,0,0,1,Haze,0,520
None,285.4,0,0,1,Mist,0,520
None,285.57,0,0,1,Haze,0,357
None,285.61,0,0,1,Mist,0,369
None,285.61,0,0,1,Haze,0,369
None,285.43,0,0,1,Mist,0,853
None,285.43,0,0,1,Haze,0,853
None,284.93,0,0,1,Mist,0,2808
None,284.61,0,0,1,Mist,0,5248
None,284.92,0,0,75,Clouds,1,6424
None,284.72,0,0,75,Mist,1,5950
None,285.81,0,0,1,Clear,1,5411
None,287.08,0,0,1,Clear,0,5293
None,288.93,0,0,1,Clear,0,5419
None,290.72,0,0,1,Clear,0,5823
None,292.36,0,0,20,Clouds,0,5824
None,293.28,0,0,40,Haze,0,5905
None,293.79,0,0,40,Haze,0,6062
None,294.58,0,0,75,Haze,0,5952
None,294.58,0,0,75,Smoke,0,5952
None,294.72,0,0,75,Haze,1,5449
None,294.51,0,0,75,Haze,1,4886
None,293.82,0,0,75,Haze,1,3947
None,293.02,0,0,90,Haze,0,3576
None,292.41,0,0,90,Haze,0,3863
None,292.41,0,0,90,Rain,0,3863
None,291.95,0,0,90,Rain,0,2597
None,291.95,0,0,90,Haze,0,2597
None,291.95,0,0,90,Drizzle,0,2597
None,291.36,0,0,90,Haze,0,2045
None,291.36,0,0,90,Rain,0,2045
None,291.15,0,0,90,Haze,0,1227
None,291.08,0,0,90,Haze,0,771
None,291.15,0,0,40,Haze,0,535
None,290.93,0,0,90,Rain,0,368
None,290.93,0,0,90,Haze,0,368
None,290.68,0,0,75,Rain,0,419
None,290.68,0,0,75,Haze,0,419
None,290.48,0,0,90,Rain,0,745
None,290.48,0,0,90,Haze,0,745
None,290.15,0,0,90,Rain,0,1512
None,290.22,0,0,90,Clouds,1,2235
None,290.29,0,0,90,Rain,1,3064
None,290.29,0,0,90,Mist,1,3064
None,290.72,0,0,90,Clouds,1,3854
None,291.48,0,0,90,Mist,0,4519
None,292.68,0,0,75,Clouds,0,4720
None,295.01,0,0,40,Haze,0,4840
None,296.34,0,0,75,Clouds,0,4683
None,298.14,0,0,40,Clouds,0,4882
None,299.21,0,0,40,Clouds,0,4699
None,299.55,0,0,40,Clouds,0,4794
None,299.61,0,0,20,Clouds,1,4462
None,299.22,0,0,1,Clear,1,4017
None,297.58,0,0,1,Clear,1,3380
None,295.51,0,0,1,Clear,0,3108
None,293.42,0,0,5,Clear,0,2921
None,291.61,0,0,5,Clear,0,2565
None,290.68,0,0,1,Clear,0,2021
None,289.14,0,0,1,Clear,0,1517
None,288.62,0,0,1,Clear,0,822
None,287.68,0,0,1,Clear,0,661
None,287.48,0,0,1,Mist,0,373
None,287.35,0,0,1,Clear,0,335
None,287.2,0,0,1,Clear,0,521
None,286.87,0,0,1,Clear,0,1018
None,287.46,0,0,1,Clear,1,1621
None,287.83,0,0,1,Clear,1,2667
None,290.22,0,0,1,Clear,1,3406
None,293.13,0,0,40,Clouds,0,4184
None,295.64,0,0,1,Clear,0,4582
None,297.34,0,0,40,Clouds,0,5025
None,299.21,0,0,40,Clouds,0,4524
None,300.45,0,0,1,Clear,0,4612
None,301.22,0,0,40,Clouds,0,4139
None,301.68,0,0,40,Clouds,0,4159
None,301.36,0,0,75,Clouds,1,4730
None,300.94,0,0,1,Clear,1,3886
None,300.08,0,0,1,Clear,1,3548
None,298.86,0,0,5,Clear,0,3118
None,296.95,0,0,1,Clear,0,2677
None,296.75,0,0,5,Clear,0,2245
None,296.28,0,0,1,Clear,0,1710
Labor Day,295.54,0,0,1,Clear,0,1026
None,295.5,0,0,1,Clear,0,585
None,295.07,0,0,75,Clouds,0,441
None,294.61,0,0,40,Clouds,0,302
None,294.08,0,0,20,Clouds,0,303
None,292.62,0,0,1,Clear,0,575
None,290.68,0,0,1,Clear,0,1128
None,289.35,0,0,75,Clouds,1,1589
None,288.81,0,0,75,Clouds,1,1974
None,289.48,0,0,75,Clouds,1,2678
None,290.64,0,0,1,Clear,0,3320
None,293.28,0,0,20,Haze,0,3830
None,294.15,0,0,1,Haze,0,4059
None,295.36,0,0,40,Haze,0,4290
None,295.86,0,0,40,Haze,0,4309
None,296.22,0,0,40,Clouds,0,4347
None,296.15,0,0,75,Rain,0,4377
None,287.84,0,0,75,Rain,1,3883
None,287.84,0,0,75,Thunderstorm,1,3883
None,286.69,0,0,75,Rain,1,3583
None,286.69,0,0,75,Mist,1,3583
None,286.69,0,0,75,Thunderstorm,1,3583
None,286.95,0,0,75,Rain,1,3218
None,286.22,0,0,40,Rain,0,2725
None,285.62,0,0,1,Rain,0,2186
None,285.62,0,0,1,Thunderstorm,0,2186
None,284.93,0,0,1,Clear,0,1708
None,285.22,0,0,1,Clear,0,1048
None,285.08,0,0,40,Clouds,0,574
None,285.15,0,0,20,Clouds,0,315
None,284.93,0,0,1,Clear,0,242
None,284.84,0,0,1,Clear,0,316
None,284.65,0,0,1,Clear,0,807
None,284.29,0,0,1,Clear,0,3001
None,283.74,0,0,1,Clear,0,5545
None,283.58,0,0,1,Clear,1,6559
None,283.74,0,0,40,Clouds,1,6267
None,285.22,0,0,40,Clouds,1,5762
None,286.43,0,0,1,Clear,0,4482
None,288.67,0,0,20,Clouds,0,4733
None,289.3,0,0,75,Clouds,0,5041
None,289.79,0,0,75,Clouds,0,4805
None,290.01,0,0,75,Clouds,0,5220
None,289.86,0,0,90,Clouds,0,5799
None,289.35,0,0,90,Clouds,0,6572
None,289.42,0,0,90,Rain,1,6092
None,288.94,0,0,90,Rain,1,4306
None,288.22,0,0,75,Rain,1,3282
None,287.02,0,0,40,Rain,0,2817
None,285.68,0,0,75,Clouds,0,2398
None,285.42,0,0,75,Clouds,0,1538
None,284.79,0,0,75,Rain,0,945
None,284.85,0,0,40,Clouds,0,543
None,284.21,0,0,90,Rain,0,343
None,284.36,0,0,90,Clouds,0,250
None,284.15,0,0,90,Clouds,0,354
None,283.65,0,0,90,Clouds,0,889
None,283.08,0,0,40,Clouds,0,3137
None,281.86,0,0,20,Haze,0,5782
None,281.44,0,0,40,Mist,1,6500
None,282.42,0,0,1,Clear,1,5848
None,284.64,0,0,40,Clouds,1,5875
None,286.72,0,0,1,Clear,0,4548
None,287.94,0,0,1,Clear,0,5185
None,289.65,0,0,75,Clouds,0,4991
None,290.37,0,0,75,Clouds,0,4835
None,290.71,0,0,75,Clouds,0,5262
None,291.42,0,0,20,Clouds,0,5382
None,291.28,0,0,75,Clouds,0,6799
None,291.55,0,0,90,Clouds,1,6500
None,291.62,0,0,75,Clouds,1,4519
None,290.28,0,0,90,Clouds,1,3690
None,289.15,0,0,1,Clear,0,3361
None,287.48,0,0,75,Clouds,0,2556
None,285.4,0,0,75,Clouds,0,1609
None,284.07,0,0,1,Clear,0,1117
None,282.61,0,0,40,Mist,0,583
None,282.49,0,0,1,Mist,0,357
None,281.51,0,0,1,Mist,0,259
None,281.51,0,0,1,Fog,0,259
None,281,0,0,1,Mist,0,335
None,281,0,0,1,Fog,0,335
None,280.79,0,0,1,Fog,0,913
None,280.68,0,0,20,Mist,0,3116
None,280.68,0,0,20,Fog,0,3116
None,281.14,0,0,75,Fog,0,5737
None,281.88,0,0,75,Clouds,1,6685
None,282.87,0,0,90,Clouds,1,6302
None,283.81,0,0,75,Clouds,1,5486
None,285.57,0,0,75,Clouds,0,4620
None,288.6,0,0,90,Clouds,0,4862
None,291.15,0,0,75,Clouds,0,5083
None,291.99,0,0,1,Clear,0,4903
None,293.76,0,0,20,Clouds,0,5073
None,294.36,0,0,40,Clouds,0,5827
None,295.69,0,0,75,Clouds,0,6492
None,296.15,0,0,75,Clouds,1,6478
None,295.57,0,0,75,Clouds,1,4703
None,294.93,0,0,1,Clear,1,3621
None,292.49,0,0,75,Clouds,0,3280
None,290.22,0,0,75,Clouds,0,2611
None,288.95,0,0,75,Clouds,0,1896
None,288.14,0,0,75,Clouds,0,1469
None,286.65,0,0,75,Clouds,0,634
None,286.36,0,0,75,Clouds,0,390
None,286.16,0,0,1,Clear,0,277
None,285.55,0,0,1,Clear,0,356
None,285.02,0,0,1,Clear,0,853
None,284.57,0,0,20,Clouds,0,2978
None,283.89,0,0,1,Clear,0,5573
None,283.42,0,0,1,Clear,1,6504
None,283.35,0,0,5,Clear,1,6232
None,284.93,0,0,1,Clear,1,5304
None,286.08,0,0,5,Clear,0,4526
None,288.14,0,0,1,Clear,0,5021
None,289.28,0,0,5,Clear,0,5120
None,290.94,0,0,1,Clear,0,5265
None,291.65,0,0,1,Clear,0,5689
None,292.28,0,0,1,Clear,0,6157
None,292.81,0,0,5,Clear,0,6597
None,293.02,0,0,1,Clear,1,6423
None,292.15,0,0,1,Clear,1,5185
None,291.15,0,0,1,Clear,1,4029
None,289.73,0,0,1,Clear,0,3236
None,287.14,0,0,1,Clear,0,2997
None,286.01,0,0,1,Clear,0,2440
None,285.42,0,0,1,Clear,0,1831
None,284.62,0,0,1,Clear,0,1391
None,284.85,0,0,1,Clear,0,840
None,284.58,0,0,1,Clear,0,583
None,284.36,0,0,1,Clear,0,383
None,284.21,0,0,75,Clouds,0,412
None,284.22,0,0,75,Clouds,0,885
None,284.28,0,0,20,Clouds,0,1482
None,284.28,0,0,20,Clouds,1,2218
None,284.76,0,0,1,Clear,1,3088
None,285.74,0,0,5,Clear,1,3540
None,287.5,0,0,1,Clear,0,4092
None,290.5,0,0,1,Clear,0,4232
None,291.61,0,0,5,Clear,0,4596
None,293.36,0,0,1,Clear,0,4497
None,294.95,0,0,1,Clear,0,4457
None,295.94,0,0,1,Clear,0,4424
None,296.29,0,0,1,Clear,0,4432
None,296.51,0,0,1,Clear,1,4472
None,296.22,0,0,40,Clouds,1,4396
None,295.49,0,0,40,Clouds,1,3547
None,294.08,0,0,40,Clouds,0,3256
None,292.86,0,0,40,Clouds,0,3107
None,292.22,0,0,40,Clouds,0,2458
None,291.5,0,0,1,Clear,0,2026
None,290.86,0,0,40,Clouds,0,1342
None,290.72,0,0,40,Clouds,0,823
None,290.29,0,0,1,Clear,0,673
None,290.15,0,0,75,Clouds,0,373
None,289.93,0,0,40,Clouds,0,315
None,289.72,0,0,75,Clouds,0,513
None,289.5,0,0,75,Clouds,0,1036
None,289.37,0,0,90,Clouds,1,1468
None,289.5,0,0,90,Clouds,1,1948
None,289.51,0,0,75,Clouds,1,2747
None,290.48,0,0,75,Clouds,0,3450
None,292.08,0,0,75,Clouds,0,3890
None,293.72,0,0,75,Clouds,0,4143
None,295.36,0,0,40,Clouds,0,4232
None,296.86,0,0,75,Clouds,0,4170
None,298.15,0,0,1,Clear,0,4135
None,298.81,0,0,40,Clouds,0,3983
None,298.72,0,0,75,Clouds,1,3877
None,298.22,0,0,75,Clouds,1,3791
None,297.42,0,0,75,Rain,1,3289
None,295.95,0,0,75,Clouds,0,2902
None,295.02,0,0,75,Clouds,0,2213
None,294.5,0,0,40,Clouds,0,1591
None,294.02,0,0,1,Clear,0,1075
None,293.22,0,0,1,Clear,0,586
None,292.35,0,0,1,Clear,0,396
None,291.48,0,0,1,Clear,0,240
None,291.02,0,0,1,Clear,0,344
None,290.15,0,0,1,Clear,0,853
None,289.65,0,0,1,Clear,0,3017
None,289.36,0,0,1,Clear,0,5764
None,288.82,0,0,20,Clouds,1,6051
None,289.21,0,0,40,Clouds,1,5998
None,290.08,0,0,75,Clouds,1,5404
None,291.41,0,0,20,Clouds,0,4456
None,293.81,0,0,40,Clouds,0,4529
None,295.15,0,0,1,Clear,0,4735
None,297.08,0,0,20,Clouds,0,4834
None,298.01,0,0,5,Clear,0,5411
None,299.08,0,0,1,Clear,0,6445
None,299.75,0,0,20,Clouds,0,7117
None,300.22,0,0,20,Clouds,1,6431
None,300.02,0,0,5,Clear,1,4233
None,298.95,0,0,20,Clouds,1,2851
None,296.23,0,0,20,Clouds,0,2612
None,293.56,0,0,40,Mist,0,2494
None,291.57,0,0,1,Mist,0,1382
None,290.94,0,0,1,Mist,0,1022
None,290.94,0,0,1,Haze,0,1022
None,289.93,0,0,1,Mist,0,616
None,289.93,0,0,1,Haze,0,616
None,289.44,0,0,1,Mist,0,364
None,289.44,0,0,1,Fog,0,364
None,288.36,0,0,90,Fog,0,244
None,288.36,0,0,90,Mist,0,244
None,288.07,0,0,40,Mist,0,336
None,288.07,0,0,40,Fog,0,336
None,287.53,0,0,1,Mist,0,918
None,287.53,0,0,1,Fog,0,918
None,287.67,0,0,1,Mist,0,3102
None,287.67,0,0,1,Fog,0,3102
None,287,0,0,90,Fog,0,5785
None,287,0,0,90,Mist,0,5785
None,287.28,0,0,40,Mist,1,6353
None,287.28,0,0,40,Fog,1,6353
None,287.74,0,0,1,Mist,1,5836
None,287.74,0,0,1,Fog,1,5836
None,289.87,0,0,5,Mist,1,5633
None,289.87,0,0,5,Fog,1,5633
None,292.46,0,0,90,Mist,0,4477
None,292.46,0,0,90,Haze,0,4477
None,292.46,0,0,90,Fog,0,4477
None,296.14,0,0,1,Clear,0,4754
None,297.75,0,0,1,Clear,0,4841
None,299.61,0,0,1,Clear,0,4887
None,300.23,0,0,1,Clear,0,5332
None,301.28,0,0,5,Clear,0,6114
None,301.95,0,0,1,Clear,0,7007
None,302.02,0,0,1,Clear,1,6717
None,301.28,0,0,1,Clear,1,5310
None,299.65,0,0,1,Clear,1,3423
None,298.08,0,0,5,Clear,0,2995
None,296.37,0,0,1,Clear,0,2535
None,294.94,0,0,1,Clear,0,1897
None,293.67,0,0,1,Clear,0,1022
None,293.64,0,0,1,Clear,0,609
None,292.75,0,0,1,Mist,0,377
None,292.22,0,0,1,Clear,0,272
None,291.51,0,0,1,Clear,0,331
None,291,0,0,1,Mist,0,917
None,290.88,0,0,20,Clouds,0,3124
None,290.58,0,0,20,Clouds,0,5355
None,290.37,0,0,1,Clear,1,5721
None,290.79,0,0,20,Clouds,1,6034
None,292.15,0,0,1,Clear,1,5873
None,294.51,0,0,1,Clear,0,4603
None,298.48,0,0,20,Clouds,0,4677
None,299.45,0,0,1,Clear,0,4966
None,301.15,0,0,40,Clouds,0,4976
None,301.64,0,0,20,Clouds,0,5173
None,302.29,0,0,40,Clouds,0,5943
None,302.82,0,0,75,Clouds,0,6944
None,302.15,0,0,75,Clouds,1,6344
None,301.81,0,0,75,Clouds,1,4869
None,301.09,0,0,40,Clouds,1,3494
None,299.08,0,0,40,Clouds,0,3181
None,296.75,0,0,40,Mist,0,2508
None,295.77,0,0,5,Clear,0,1960
None,295.52,0,0,1,Clear,0,1065
None,295.15,0,0,1,Clear,0,591
None,293.89,0,0,1,Fog,0,364
None,293.75,0,0,1,Mist,0,309
None,293.02,0,0,1,Mist,0,348
None,292.65,0,0,1,Mist,0,915
None,292.22,0,0,1,Mist,0,3173
None,291.62,0,0,1,Mist,0,6058
None,291.15,0,0,40,Mist,1,6481
None,291.15,0,0,1,Mist,1,6122
None,292.76,0,0,1,Mist,1,5609
None,295.48,0,0,1,Clear,0,4603
None,297.3,0,0,1,Clear,0,4844
None,299.53,0,0,1,Clear,0,5342
None,300.79,0,0,1,Clear,0,5184
None,302,0,0,1,Clear,0,5601
None,302.95,0,0,20,Clouds,0,5975
None,304.01,0,0,1,Clear,0,6774
None,304.08,0,0,20,Clouds,1,6409
None,303.62,0,0,20,Clouds,1,5135
None,301.95,0,0,5,Clear,1,3656
None,299.79,0,0,5,Clear,0,3381
None,297.95,0,0,5,Clear,0,3239
None,297.55,0,0,5,Clear,0,2106
None,297.28,0,0,1,Clear,0,1263
None,296.82,0,0,1,Clear,0,755
None,296.01,0,0,1,Clear,0,412
None,295.92,0,0,1,Clear,0,333
None,295.48,0,0,40,Clouds,0,366
None,294.95,0,0,1,Clear,0,862
None,293.95,0,0,1,Clear,0,3068
None,293.14,0,0,1,Clear,0,5776
None,292.5,0,0,1,Clear,1,6744
None,292.67,0,0,75,Clouds,1,6039
None,293.79,0,0,1,Clear,1,5077
None,295.29,0,0,1,Clear,0,4842
None,296.86,0,0,40,Clouds,0,5081
None,298.14,0,0,75,Clouds,0,5362
None,298.72,0,0,90,Thunderstorm,0,5125
None,299.15,0,0,90,Rain,0,5665
None,299.29,0,0,1,Clear,0,5996
None,299.65,0,0,90,Rain,0,6511
None,299.65,0,0,90,Thunderstorm,0,6511
None,300.15,0,0,1,Clear,1,5700
None,300.5,0,0,40,Thunderstorm,1,4993
None,299.69,0,0,1,Clear,1,4224
None,298.48,0,0,1,Clear,0,3496
None,297.55,0,0,75,Clouds,0,3065
None,297.58,0,0,1,Clear,0,3079
None,297.01,0,0,1,Clear,0,2496
None,297.29,0,0,75,Clouds,0,1397
None,297.43,0,0,1,Clear,0,877
None,297.48,0,0,1,Thunderstorm,0,596
None,297.15,0,0,1,Rain,0,443
None,296.95,0,0,1,Clear,0,434
None,296.88,0,0,1,Thunderstorm,0,828
None,296.88,0,0,1,Rain,0,828
None,295.94,0,0,90,Thunderstorm,0,1487
None,295.15,0,0,90,Rain,1,2174
None,294.55,0,0,90,Rain,1,3009
None,294.55,0,0,90,Drizzle,1,3009
None,294.55,0,0,90,Thunderstorm,1,3009
None,293.95,0,0,1,Mist,1,3853
None,295.06,0,0,75,Clouds,0,4322
None,294.82,0,0,75,Clouds,0,4792
None,295.36,0,0,75,Clouds,0,5190
None,294.42,0,0,90,Thunderstorm,0,5169
None,294.82,0,0,40,Clouds,0,4544
None,295.16,0,0,90,Clouds,0,4334
None,294.88,0,0,75,Clouds,0,4687
None,294.68,0,0,90,Mist,1,4582
None,293.95,0,0,90,Mist,1,3861
None,293.09,0,0,40,Drizzle,1,3477
None,293.09,0,0,40,Rain,1,3477
None,293.09,0,0,40,Mist,1,3477
None,291.62,0,0,90,Rain,0,3089
None,291.62,0,0,90,Drizzle,0,3089
None,290.09,0,0,90,Rain,0,2929
None,289.15,0,0,90,Rain,0,3238
None,289.15,0,0,90,Thunderstorm,0,3238
None,288.41,0,0,90,Clouds,0,2540
None,288.02,0,0,90,Rain,0,1739
None,287.44,0,0,75,Clouds,0,951
None,286.72,0,0,40,Thunderstorm,0,662
None,285.88,0,0,20,Thunderstorm,0,378
None,285.69,0,0,1,Clear,0,340
None,284.82,0,0,1,Clear,0,478
None,284.22,0,0,1,Clear,0,890
None,283.79,0,0,1,Clear,1,1257
None,283.28,0,0,1,Clear,1,2065
None,283.94,0,0,75,Clouds,1,2965
None,285.15,0,0,75,Clouds,0,3811
None,286.28,0,0,75,Clouds,0,4372
None,287.99,0,0,40,Clouds,0,4568
None,288.88,0,0,20,Clouds,0,4207
None,290.43,0,0,20,Clouds,0,4171
None,291.01,0,0,20,Clouds,0,4506
None,291.35,0,0,1,Clear,0,4585
None,291.72,0,0,40,Clouds,1,4200
None,291.42,0,0,1,Clear,1,3960
None,290.42,0,0,1,Clear,1,3471
None,287.95,0,0,1,Clear,0,2912
None,285.09,0,0,1,Clear,0,2278
None,283.79,0,0,5,Clear,0,1697
None,283.22,0,0,1,Clear,0,1079
None,282.79,0,0,1,Clear,0,572
None,283.55,0,0,40,Rain,0,338
None,284.48,0,0,40,Rain,0,265
