status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
614855718638584_751465714977583,photo,3/5/2018 8:08,28,0,0,28,0,0,0,0,0
614855718638584_751436918313796,photo,3/5/2018 7:44,25,1,0,25,0,0,0,0,0
614855718638584_751387881652033,video,3/5/2018 7:03,158,853,241,96,60,1,1,0,0
614855718638584_751118171679004,video,3/5/2018 1:03,226,524,133,117,106,2,0,0,1
614855718638584_750384465085708,video,3/4/2018 7:02,163,857,195,111,51,0,1,0,0
614855718638584_750117118445776,video,3/4/2018 1:04,193,544,234,115,76,1,1,0,0
614855718638584_749406801850141,photo,3/3/2018 8:12,46,0,0,46,0,0,0,0,0
614855718638584_749331051857716,video,3/3/2018 7:04,132,722,161,84,44,1,2,0,1
614855718638584_749129165211238,photo,3/3/2018 2:23,18,0,0,18,0,0,0,0,0
614855718638584_749056285218526,video,3/3/2018 1:06,163,767,176,98,64,0,1,0,0
614855718638584_748295651961256,video,3/2/2018 6:59,128,630,140,79,44,0,5,0,0
614855718638584_748055058651982,video,3/2/2018 1:07,14,0,0,14,0,0,0,0,0
614855718638584_748041305320024,video,3/2/2018 1:06,114,324,148,68,43,0,3,0,0
614855718638584_747304265393728,video,3/1/2018 7:04,153,423,104,77,73,0,2,1,0
614855718638584_747038938753594,video,3/1/2018 1:01,133,333,116,54,75,1,1,1,1
614855718638584_746085198848968,video,2/28/2018 1:07,143,1366,203,101,42,0,0,0,0
614855718638584_746031828854305,photo,2/27/2018 23:32,11,0,0,11,0,0,0,0,0
614855718638584_745374952253326,video,2/27/2018 7:02,61,83,64,55,6,0,0,0,0
614855718638584_745007735623381,photo,2/26/2018 22:12,7,0,0,7,0,0,0,0,0
614855718638584_744984882292333,video,2/26/2018 21:37,5,0,0,5,0,0,0,0,0
614855718638584_744464562344365,photo,2/26/2018 8:39,18,0,1,18,0,0,0,0,0
614855718638584_744367292354092,video,2/26/2018 7:08,222,1800,183,142,67,3,8,2,0
614855718638584_744114382379383,photo,2/26/2018 1:21,41,1,0,41,0,0,0,0,0
614855718638584_744100492380772,video,2/26/2018 1:04,149,429,117,95,50,2,2,0,0
614855718638584_743442322446589,photo,2/25/2018 8:07,29,0,0,29,0,0,0,0,0
614855718638584_743414172449404,video,2/25/2018 7:33,30,1,0,30,0,0,0,0,0
614855718638584_743385952452226,video,2/25/2018 7:05,54,48,40,43,11,0,0,0,0
614855718638584_743106442480177,video,2/25/2018 1:03,163,354,150,100,60,1,2,0,0
614855718638584_743000849157403,photo,2/24/2018 22:45,14,0,1,14,0,0,0,0,0
614855718638584_742352509222237,photo,2/24/2018 7:24,30,0,0,30,0,0,0,0,0
614855718638584_742333342557487,video,2/24/2018 7:07,182,584,158,105,76,0,0,1,0
614855718638584_742084639249024,photo,2/24/2018 1:25,13,0,0,13,0,0,0,0,0
614855718638584_742064599251028,video,2/24/2018 1:03,200,417,139,109,87,1,2,1,0
614855718638584_741364779321010,photo,2/23/2018 8:18,38,0,1,38,0,0,0,0,0
614855718638584_741291685994986,video,2/23/2018 7:11,188,498,182,108,77,2,0,0,1
614855718638584_741042746019880,video,2/23/2018 1:09,180,439,123,113,62,1,4,0,0
614855718638584_740962072694614,photo,2/22/2018 22:58,36,5,5,35,1,0,0,0,0
614855718638584_740932382697583,photo,2/22/2018 22:14,19,0,0,19,0,0,0,0,0
614855718638584_740372422753579,photo,2/22/2018 8:26,35,0,0,35,0,0,0,0,0
614855718638584_740272756096879,video,2/22/2018 7:10,178,1320,169,89,83,4,2,0,0
614855718638584_740006102790211,video,2/22/2018 1:06,198,473,112,109,87,1,0,1,0
614855718638584_739236799533808,video,2/21/2018 7:05,179,489,114,116,62,0,1,0,0
614855718638584_739059136218241,photo,2/21/2018 2:49,34,1,0,34,0,0,0,0,0
614855718638584_738995426224612,video,2/21/2018 1:15,30,0,3,29,0,0,1,0,0
614855718638584_738990362891785,video,2/21/2018 1:14,169,881,141,83,82,0,4,0,0
614855718638584_738956976228457,photo,2/21/2018 0:05,21,1,0,21,0,0,0,0,0
614855718638584_738287842962037,video,2/20/2018 7:15,41,0,4,41,0,0,0,0,0
614855718638584_737998762990945,video,2/20/2018 1:08,230,906,215,158,65,1,4,1,1
614855718638584_737027946421360,video,2/19/2018 1:06,236,703,141,155,76,2,3,0,0
614855718638584_736954606428694,photo,2/18/2018 23:07,18,3,0,18,0,0,0,0,0
614855718638584_736065623184259,video,2/18/2018 1:14,4,0,0,4,0,0,0,0,0
614855718638584_736063189851169,video,2/18/2018 1:13,160,466,201,100,54,0,6,0,0
614855718638584_735938303196991,video,2/17/2018 22:08,24,0,1,24,0,0,0,0,0
614855718638584_735113903279431,photo,2/17/2018 1:54,76,2,1,76,0,0,0,0,0
614855718638584_735075173283304,video,2/17/2018 1:12,201,672,154,131,67,2,0,0,1
614855718638584_734453273345494,photo,2/16/2018 8:29,44,0,0,44,0,0,0,0,0
614855718638584_734443183346503,photo,2/16/2018 8:17,29,1,1,29,0,0,0,0,0
614855718638584_734138420043646,video,2/16/2018 1:04,30,0,6,29,1,0,0,0,0
614855718638584_734137566710398,video,2/16/2018 1:03,232,457,113,140,76,0,12,1,3
614855718638584_734056266718528,photo,2/15/2018 22:43,16,0,0,15,1,0,0,0,0
614855718638584_733225446801610,photo,2/15/2018 2:00,38,0,0,38,0,0,0,0,0
614855718638584_733182296805925,video,2/15/2018 1:05,203,536,130,124,74,3,2,0,0
614855718638584_732355190221969,photo,2/14/2018 2:18,9,0,0,9,0,0,0,0,0
614855718638584_731677990289689,photo,2/13/2018 7:44,59,0,0,58,1,0,0,0,0
614855718638584_731394676984687,video,2/13/2018 1:08,174,346,115,106,65,0,3,0,0
614855718638584_731289333661888,photo,2/12/2018 22:22,22,0,0,21,1,0,0,0,0
614855718638584_730729210384567,video,2/12/2018 7:10,52,0,8,52,0,0,0,0,0
614855718638584_730515400405948,photo,2/12/2018 1:36,18,0,0,18,0,0,0,0,0
614855718638584_730504487073706,photo,2/12/2018 1:19,72,2,0,71,1,0,0,0,0
614855718638584_730494733741348,video,2/12/2018 1:10,256,546,135,161,91,1,3,0,0
614855718638584_730396473751174,photo,2/11/2018 22:15,12,0,0,12,0,0,0,0,0
614855718638584_729871437137011,photo,2/11/2018 8:22,13,0,0,13,0,0,0,0,0
614855718638584_729788890478599,video,2/11/2018 7:09,162,352,101,85,72,1,4,0,0
614855718638584_729605833830238,video,2/11/2018 1:55,7,0,0,7,0,0,0,0,0
614855718638584_728707023920119,photo,2/10/2018 2:16,38,3,0,38,0,0,0,0,0
614855718638584_728655890591899,video,2/10/2018 1:10,14,0,4,14,0,0,0,0,0
614855718638584_728649257259229,video,2/10/2018 1:09,113,592,127,92,18,2,1,0,0
614855718638584_727941130663375,video,2/9/2018 7:08,239,408,162,168,68,1,1,0,1
614855718638584_727754300682058,photo,2/9/2018 2:36,37,1,1,37,0,0,0,0,0
614855718638584_727688914021930,video,2/9/2018 1:11,242,415,112,158,78,0,5,0,1
614855718638584_727619520695536,photo,2/8/2018 23:18,19,0,0,19,0,0,0,0,0
614855718638584_727573370700151,photo,2/8/2018 22:11,30,0,1,29,1,0,0,0,0
614855718638584_727008320756656,photo,2/8/2018 8:21,63,3,0,61,1,1,0,0,0
614855718638584_726918124099009,video,2/8/2018 7:03,184,941,162,119,62,0,2,1,0
614855718638584_726733580784130,photo,2/8/2018 2:22,32,0,1,32,0,0,0,0,0
614855718638584_726675650789923,video,2/8/2018 1:07,199,515,118,150,44,3,2,0,0
614855718638584_725978250859663,video,2/7/2018 7:02,84,79,77,70,12,0,2,0,0
614855718638584_725739154216906,video,2/7/2018 1:06,179,454,113,125,52,0,2,0,0
614855718638584_725633424227479,video,2/6/2018 21:56,8,0,1,8,0,0,0,0,0
614855718638584_725050030952485,video,2/6/2018 7:34,123,356,109,81,39,1,1,1,0
614855718638584_725042994286522,video,2/6/2018 7:25,52,39,14,39,12,1,0,0,0
614855718638584_724799667644188,video,2/6/2018 1:08,99,325,73,84,15,0,0,0,0
614855718638584_724080111049477,video,2/5/2018 7:09,170,726,148,100,64,2,3,1,0
614855718638584_723890111068477,photo,2/5/2018 2:31,50,4,3,50,0,0,0,0,0
614855718638584_723878181069670,photo,2/5/2018 2:13,23,1,0,23,0,0,0,0,0
614855718638584_723860427738112,photo,2/5/2018 1:52,25,0,0,25,0,0,0,0,0
614855718638584_723825431074945,video,2/5/2018 1:09,206,378,149,137,67,0,2,0,0
614855718638584_722974441160044,photo,2/4/2018 1:47,16,0,0,16,0,0,0,0,0
614855718638584_722356601221828,photo,2/3/2018 8:37,25,0,0,25,0,0,0,0,0
614855718638584_722337107890444,photo,2/3/2018 8:16,19,0,0,19,0,0,0,0,0
614855718638584_722262794564542,video,2/3/2018 7:05,128,571,110,92,35,0,0,0,1
614855718638584_722090127915142,video,2/3/2018 2:28,54,100,28,36,18,0,0,0,0
614855718638584_722081231249365,photo,2/3/2018 2:17,10,0,0,10,0,0,0,0,0
614855718638584_722061057918049,video,2/3/2018 1:52,108,168,43,69,38,0,0,1,0
614855718638584_722024957921659,video,2/3/2018 1:08,122,307,70,93,24,0,3,1,1
614855718638584_721383857985769,photo,2/2/2018 8:16,33,1,0,32,1,0,0,0,0
614855718638584_721304197993735,video,2/2/2018 6:58,228,1030,192,149,62,0,6,10,1
614855718638584_721068458017309,video,2/2/2018 1:08,152,358,121,94,54,2,2,0,0
614855718638584_720371988086956,video,2/1/2018 7:06,170,793,194,120,43,2,5,0,0
614855718638584_720133128110842,video,2/1/2018 1:08,165,1630,169,119,42,0,3,1,0
614855718638584_720054651452023,photo,1/31/2018 23:00,552,0,3,551,1,0,0,0,0
614855718638584_719409324849889,video,1/31/2018 7:02,180,994,224,112,60,1,6,1,0
614855718638584_719192834871538,photo,1/31/2018 2:03,172,9,2,169,1,2,0,0,0
614855718638584_719141494876672,video,1/31/2018 1:06,227,473,154,148,74,2,2,0,1
614855718638584_719078418216313,photo,1/30/2018 23:31,9,0,0,9,0,0,0,0,0
614855718638584_719001288224026,video,1/30/2018 22:20,110,328,126,78,29,0,2,0,1
614855718638584_718511034939718,photo,1/30/2018 8:55,27,0,0,27,0,0,0,0,0
614855718638584_718459364944885,photo,1/30/2018 8:08,477,3,0,475,2,0,0,0,0
614855718638584_718379821619506,video,1/30/2018 7:05,213,1688,265,123,86,1,3,0,0
614855718638584_718193288304826,photo,1/30/2018 2:22,7,0,0,7,0,0,0,0,0
614855718638584_718139181643570,photo,1/30/2018 1:15,250,1,0,248,1,0,1,0,0
614855718638584_718130734977748,video,1/30/2018 1:05,175,1196,230,126,49,0,0,0,0
614855718638584_717993308324824,video,1/29/2018 22:02,129,215,145,97,30,0,1,0,1
614855718638584_717393331718155,video,1/29/2018 7:05,202,1311,175,126,70,2,3,0,1
614855718638584_717132238410931,video,1/29/2018 1:04,205,476,149,128,75,1,1,0,0
614855718638584_717002211757267,video,1/28/2018 22:09,136,270,114,80,49,3,3,1,0
614855718638584_716436295147192,video,1/28/2018 7:05,37,0,4,37,0,0,0,0,0
614855718638584_716426425148179,video,1/28/2018 7:02,164,1819,163,95,61,1,6,0,1
614855718638584_716183655172456,video,1/28/2018 1:11,173,1214,244,106,64,1,2,0,0
614855718638584_716026975188124,video,1/27/2018 22:01,177,706,186,98,77,0,2,0,0
614855718638584_716007138523441,video,1/27/2018 21:51,47,7,17,45,2,0,0,0,0
614855718638584_715427938581361,video,1/27/2018 7:06,242,744,193,154,85,0,3,0,0
614855718638584_715235385267283,photo,1/27/2018 2:32,27,1,0,27,0,0,0,0,0
614855718638584_715162145274607,video,1/27/2018 1:02,225,559,166,125,98,0,1,0,1
614855718638584_714362448687910,photo,1/26/2018 2:56,22,0,1,22,0,0,0,0,0
614855718638584_714295928694562,video,1/26/2018 1:08,8,0,0,8,0,0,0,0,0
614855718638584_714291028695052,video,1/26/2018 1:07,238,815,165,136,96,2,3,1,0
614855718638584_713599265430895,video,1/25/2018 7:08,235,1278,212,171,60,2,1,0,1
614855718638584_713451405445681,photo,1/25/2018 3:05,25,0,1,25,0,0,0,0,0
614855718638584_713434572114031,photo,1/25/2018 2:37,29,4,0,29,0,0,0,0,0
614855718638584_713414022116086,photo,1/25/2018 2:04,17,0,0,17,0,0,0,0,0
614855718638584_713374002120088,video,1/25/2018 1:07,46,0,0,45,1,0,0,0,0
614855718638584_713372988786856,video,1/25/2018 1:06,362,745,199,190,168,3,1,0,0
614855718638584_713283305462491,photo,1/24/2018 22:42,209,0,1,203,3,3,0,0,0
614855718638584_712708478853307,photo,1/24/2018 7:47,23,1,0,23,0,0,0,0,0
614855718638584_712658652191623,video,1/24/2018 7:04,290,915,240,166,119,2,2,1,0
614855718638584_712438685546953,photo,1/24/2018 1:29,41,0,1,40,1,0,0,0,0
614855718638584_712420808882074,video,1/24/2018 1:08,267,1221,259,176,90,0,1,0,0
614855718638584_712359482221540,photo,1/23/2018 23:26,11,0,0,11,0,0,0,0,0
614855718638584_711769015613920,photo,1/23/2018 8:05,143,0,1,143,0,0,0,0,0
614855718638584_711704852287003,video,1/23/2018 7:04,225,1085,204,140,82,0,1,2,0
614855718638584_711520938972061,photo,1/23/2018 2:26,13,0,0,13,0,0,0,0,0
614855718638584_711453445645477,video,1/23/2018 1:05,237,1430,243,163,68,2,3,0,1
614855718638584_710811875709634,photo,1/22/2018 8:00,11,0,0,11,0,0,0,0,0
614855718638584_710755205715301,video,1/22/2018 7:11,345,1019,162,237,105,0,2,1,0
614855718638584_710578409066314,photo,1/22/2018 2:32,10,0,0,10,0,0,0,0,0
614855718638584_710502255740596,video,1/22/2018 1:11,252,885,242,182,70,0,0,0,0
614855718638584_709825255808296,video,1/21/2018 7:00,168,718,172,91,74,1,2,0,0
614855718638584_709729535817868,photo,1/21/2018 4:11,8,1,0,8,0,0,0,0,0
614855718638584_709599259164229,video,1/21/2018 1:08,257,1096,206,143,110,0,2,0,2
614855718638584_708863972571091,video,1/20/2018 6:59,316,1080,194,177,135,1,2,0,1
614855718638584_708653419258813,photo,1/20/2018 1:51,13,0,0,13,0,0,0,0,0
614855718638584_708610832596405,video,1/20/2018 1:03,281,809,171,181,97,1,2,0,0
614855718638584_707866266004195,video,1/19/2018 7:06,285,778,171,170,110,3,2,0,0
614855718638584_707645966026225,video,1/19/2018 1:08,195,1176,209,106,85,1,2,1,0
614855718638584_706963239427831,video,1/18/2018 7:10,13,0,0,13,0,0,0,0,0
614855718638584_706950342762454,video,1/18/2018 7:09,239,1270,194,145,87,1,5,1,0
614855718638584_706720926118729,video,1/18/2018 1:07,270,898,233,174,91,2,3,0,0
614855718638584_706109872846501,photo,1/17/2018 8:40,21,1,0,21,0,0,0,0,0
614855718638584_706005219523633,video,1/17/2018 7:06,307,1275,228,216,86,1,4,0,0
614855718638584_705833579540797,photo,1/17/2018 2:06,12,0,0,12,0,0,0,0,0
614855718638584_705823412875147,photo,1/17/2018 1:48,26,0,0,26,0,0,0,0,0
614855718638584_705811916209630,photo,1/17/2018 1:30,21,0,0,21,0,0,0,0,0
614855718638584_705790362878452,video,1/17/2018 1:07,236,938,216,131,103,0,2,0,0
614855718638584_705108292946659,video,1/16/2018 7:10,258,1008,261,149,108,1,0,0,0
614855718638584_704882006302621,photo,1/16/2018 1:26,33,2,1,33,0,0,0,0,0
614855718638584_704866962970792,video,1/16/2018 1:11,320,2021,362,202,114,2,2,0,0
614855718638584_704783822979106,photo,1/15/2018 22:47,23,1,0,23,0,0,0,0,0
614855718638584_704270739697081,photo,1/15/2018 8:31,60,4,0,60,0,0,0,0,0
614855718638584_704238806366941,photo,1/15/2018 7:58,102,8,3,100,2,0,0,0,0
614855718638584_704178426372979,video,1/15/2018 7:04,268,1820,298,180,85,1,2,0,0
614855718638584_704021159722039,photo,1/15/2018 2:37,49,0,0,48,0,1,0,0,0
614855718638584_703966019727553,photo,1/15/2018 1:26,41,2,0,40,0,1,0,0,0
614855718638584_703950869729068,video,1/15/2018 1:08,239,938,212,163,71,1,3,0,1
614855718638584_703891243068364,photo,1/14/2018 23:31,32,2,0,31,0,1,0,0,0
614855718638584_703863366404485,photo,1/14/2018 22:46,17,0,0,16,1,0,0,0,0
614855718638584_703270666463755,video,1/14/2018 7:02,273,914,218,161,107,1,3,0,1
614855718638584_703046973152791,video,1/14/2018 1:09,229,1005,227,146,80,2,1,0,0
614855718638584_702242306566591,photo,1/13/2018 2:48,21,0,0,21,0,0,0,0,0
614855718638584_702213883236100,photo,1/13/2018 2:08,26,1,0,26,0,0,0,0,0
614855718638584_702170269907128,video,1/13/2018 1:10,212,551,187,114,95,0,3,0,0
614855718638584_701496129974542,video,1/12/2018 7:04,294,1689,284,185,103,1,4,1,0
614855718638584_701295849994570,photo,1/12/2018 1:27,29,1,0,29,0,0,0,0,0
614855718638584_701282219995933,video,1/12/2018 1:09,239,548,188,139,96,0,4,0,0
614855718638584_700653703392118,photo,1/11/2018 8:11,14,0,0,13,1,0,0,0,0
614855718638584_700586933398795,video,1/11/2018 7:05,296,656,253,168,121,1,5,1,0
614855718638584_700358343421654,video,1/11/2018 1:14,277,1270,311,175,98,0,4,0,0
614855718638584_699737153483773,photo,1/10/2018 8:31,18,0,0,17,1,0,0,0,0
614855718638584_699650290159126,video,1/10/2018 7:08,292,1425,264,162,119,2,7,1,1
614855718638584_699477880176367,photo,1/10/2018 2:35,18,0,0,18,0,0,0,0,0
614855718638584_699454316845390,photo,1/10/2018 1:58,9,1,0,9,0,0,0,0,0
614855718638584_699446213512867,photo,1/10/2018 1:46,34,1,0,32,2,0,0,0,0
614855718638584_699409263516562,video,1/10/2018 1:02,303,1003,242,160,137,2,2,1,1
614855718638584_698690350255120,video,1/9/2018 7:03,237,913,202,136,100,1,0,0,0
614855718638584_698533773604111,photo,1/9/2018 3:14,22,3,0,21,1,0,0,0,0
614855718638584_698440740280081,video,1/9/2018 1:16,315,1050,274,164,143,3,2,1,2
614855718638584_698345393622949,photo,1/8/2018 22:42,27,0,0,27,0,0,0,0,0
614855718638584_697708657019956,photo,1/8/2018 7:49,13,0,0,12,1,0,0,0,0
614855718638584_697648583692630,video,1/8/2018 7:08,251,1145,261,112,133,3,2,1,0
614855718638584_697484497042372,photo,1/8/2018 3:11,24,1,0,23,1,0,0,0,0
614855718638584_697395097051312,video,1/8/2018 1:08,81,0,1,80,1,0,0,0,0
614855718638584_697393507051471,video,1/8/2018 1:08,212,916,198,131,79,1,1,0,0
614855718638584_696599107130911,video,1/7/2018 7:04,440,1112,322,256,176,3,3,0,2
614855718638584_696348280489327,photo,1/7/2018 1:47,16,0,1,15,1,0,0,0,0
614855718638584_696314270492728,video,1/7/2018 1:13,349,967,280,188,156,3,2,0,0
614855718638584_695588333898655,photo,1/6/2018 8:26,29,0,2,29,0,0,0,0,0
614855718638584_695563600567795,photo,1/6/2018 8:01,27,0,1,27,0,0,0,0,0
614855718638584_695502880573867,video,1/6/2018 7:05,354,1119,277,164,187,1,2,0,0
614855718638584_695304097260412,photo,1/6/2018 2:26,7,0,0,7,0,0,0,0,0
614855718638584_695232577267564,video,1/6/2018 1:09,323,1908,261,207,112,1,3,0,0
614855718638584_694501914007297,photo,1/5/2018 8:20,19,0,0,17,1,1,0,0,0
614855718638584_694412600682895,video,1/5/2018 7:03,52,0,6,51,1,0,0,0,0
614855718638584_694406904016798,video,1/5/2018 7:01,398,1942,322,196,198,0,4,0,0
614855718638584_694243417366480,photo,1/5/2018 2:54,18,0,0,18,0,0,0,0,0
614855718638584_694234447367377,photo,1/5/2018 2:41,6,1,0,6,0,0,0,0,0
614855718638584_694159797374842,video,1/5/2018 1:06,265,1138,254,140,120,0,2,1,2
614855718638584_694038484053640,photo,1/4/2018 22:15,8,0,0,8,0,0,0,0,0
614855718638584_693376680786487,video,1/4/2018 7:07,253,1410,261,165,79,3,2,3,1
614855718638584_693123457478476,video,1/4/2018 1:13,264,1487,279,167,95,1,1,0,0
614855718638584_693026580821497,photo,1/3/2018 22:50,15,0,0,15,0,0,0,0,0
614855718638584_692996227491199,photo,1/3/2018 22:07,13,0,0,13,0,0,0,0,0
614855718638584_692385357552286,photo,1/3/2018 8:02,21,0,0,19,1,1,0,0,0
614855718638584_692329144224574,video,1/3/2018 7:05,392,1972,312,214,168,3,4,2,1
614855718638584_692116740912481,video,1/3/2018 1:10,266,736,229,168,94,0,2,2,0
614855718638584_692039504253538,photo,1/2/2018 22:47,10,0,0,9,1,0,0,0,0
614855718638584_691501267640695,photo,1/2/2018 7:19,19,0,0,18,1,0,0,0,0
614855718638584_691484054309083,video,1/2/2018 7:02,359,1092,242,203,151,2,2,0,1
614855718638584_691247974332691,video,1/2/2018 1:04,331,1017,285,177,146,1,3,2,2
614855718638584_689229174534571,photo,12/30/2017 2:25,19,0,0,18,1,0,0,0,0
614855718638584_689223134535175,photo,12/30/2017 2:13,11,0,1,11,0,0,0,0,0
614855718638584_689198114537677,photo,12/30/2017 1:27,7,0,2,7,0,0,0,0,0
614855718638584_689174051206750,video,12/30/2017 1:07,287,3800,406,202,81,0,3,0,1
614855718638584_689127541211401,photo,12/29/2017 23:11,22,1,0,21,0,1,0,0,0
614855718638584_689117597879062,photo,12/29/2017 22:46,9,0,0,9,0,0,0,0,0
614855718638584_688711734586315,photo,12/29/2017 8:39,21,2,0,21,0,0,0,0,0
614855718638584_688701997920622,photo,12/29/2017 8:25,22,0,0,22,0,0,0,0,0
614855718638584_688694497921372,photo,12/29/2017 8:12,21,1,0,21,0,0,0,0,0
614855718638584_688667357924086,photo,12/29/2017 7:33,26,2,0,26,0,0,0,0,0
614855718638584_688648397925982,video,12/29/2017 7:11,47,0,0,47,0,0,0,0,0
614855718638584_688642337926588,video,12/29/2017 7:09,291,1169,257,161,123,2,4,0,1
614855718638584_688522104605278,photo,12/29/2017 2:53,23,0,1,23,0,0,0,0,0
614855718638584_688507851273370,photo,12/29/2017 2:27,16,3,0,16,0,0,0,0,0
614855718638584_688504837940338,photo,12/29/2017 2:22,4,0,0,4,0,0,0,0,0
614855718638584_688497784607710,video,12/29/2017 2:09,11,2,0,11,0,0,0,0,0
614855718638584_688459421278213,video,12/29/2017 1:11,39,0,0,39,0,0,0,0,0
614855718638584_688457591278396,video,12/29/2017 1:09,204,1059,235,134,66,0,2,2,0
614855718638584_688413604616128,photo,12/28/2017 23:21,28,0,0,28,0,0,0,0,0
614855718638584_688406024616886,photo,12/28/2017 23:03,11,0,1,11,0,0,0,0,0
614855718638584_688405724616916,photo,12/28/2017 23:03,5,0,0,5,0,0,0,0,0
614855718638584_687928324664656,photo,12/28/2017 7:51,8,0,0,8,0,0,0,0,0
614855718638584_687916481332507,photo,12/28/2017 7:35,12,0,0,12,0,0,0,0,0
614855718638584_687888281335327,video,12/28/2017 7:07,199,603,199,134,63,2,0,0,0
614855718638584_687759541348201,photo,12/28/2017 2:53,23,0,1,21,2,0,0,0,0
614855718638584_687752981348857,photo,12/28/2017 2:42,12,0,0,12,0,0,0,0,0
614855718638584_687739718016850,photo,12/28/2017 2:21,12,0,0,12,0,0,0,0,0
614855718638584_687700411354114,photo,12/28/2017 1:24,46,2,2,45,1,0,0,0,0
614855718638584_687689494688539,video,12/28/2017 1:08,315,1247,274,206,106,2,1,0,0
614855718638584_687186904738798,photo,12/27/2017 8:34,16,2,1,16,0,0,0,0,0
614855718638584_687155721408583,photo,12/27/2017 7:57,18,0,0,17,0,0,1,0,0
614855718638584_687122944745194,photo,12/27/2017 7:22,13,2,1,13,0,0,0,0,0
614855718638584_687110881413067,video,12/27/2017 7:08,304,1069,338,199,103,1,1,0,0
614855718638584_686972711426884,photo,12/27/2017 2:58,13,0,0,12,1,0,0,0,0
614855718638584_686971511427004,photo,12/27/2017 2:56,2,0,0,2,0,0,0,0,0
614855718638584_686955234761965,photo,12/27/2017 2:29,3,0,0,2,1,0,0,0,0
614855718638584_686952438095578,photo,12/27/2017 2:23,13,0,0,12,1,0,0,0,0
614855718638584_686940038096818,photo,12/27/2017 2:03,9,0,0,9,0,0,0,0,0
614855718638584_686912438099578,photo,12/27/2017 1:30,18,3,0,17,1,0,0,0,0
614855718638584_686897118101110,video,12/27/2017 1:09,240,1212,374,153,81,2,2,2,0
614855718638584_686851368105685,photo,12/26/2017 23:28,16,1,0,16,0,0,0,0,0
614855718638584_686848791439276,photo,12/26/2017 23:24,6,0,0,6,0,0,0,0,0
614855718638584_686823301441825,photo,12/26/2017 22:35,15,1,0,15,0,0,0,0,0
614855718638584_686820254775463,photo,12/26/2017 22:30,7,0,0,7,0,0,0,0,0
614855718638584_686809948109827,photo,12/26/2017 22:15,11,0,0,10,1,0,0,0,0
614855718638584_686411848149637,photo,12/26/2017 9:17,7,0,1,7,0,0,0,0,0
614855718638584_686392011484954,photo,12/26/2017 8:55,1,0,0,1,0,0,0,0,0
614855718638584_686377748153047,photo,12/26/2017 8:38,8,1,0,8,0,0,0,0,0
614855718638584_686348894822599,photo,12/26/2017 8:03,7,0,0,7,0,0,0,0,0
614855718638584_686337771490378,video,12/26/2017 7:52,30,0,0,29,1,0,0,0,0
614855718638584_686333208157501,video,12/26/2017 7:47,229,695,251,134,87,1,7,0,0
614855718638584_686322854825203,photo,12/26/2017 7:37,10,0,0,10,0,0,0,0,0
614855718638584_686132131510942,photo,12/26/2017 2:27,7,0,0,6,1,0,0,0,0
614855718638584_686128408177981,photo,12/26/2017 2:23,2,0,0,2,0,0,0,0,0
614855718638584_686103318180490,photo,12/26/2017 1:44,29,1,1,28,1,0,0,0,0
614855718638584_686082461515909,video,12/26/2017 1:12,35,0,0,35,0,0,0,0,0
614855718638584_686081891515966,video,12/26/2017 1:11,22,0,0,22,0,0,0,0,0
614855718638584_686080178182804,video,12/26/2017 1:10,168,449,188,111,57,0,0,0,0
614855718638584_686025184854970,photo,12/25/2017 23:17,11,0,0,11,0,0,0,0,0
614855718638584_686004961523659,photo,12/25/2017 22:42,18,0,0,18,0,0,0,0,0
614855718638584_685985548192267,photo,12/25/2017 22:07,20,0,0,19,1,0,0,0,0
614855718638584_685526298238192,photo,12/25/2017 8:06,33,0,0,33,0,0,0,0,0
614855718638584_685511854906303,photo,12/25/2017 7:50,13,0,0,13,0,0,0,0,0
614855718638584_685493314908157,photo,12/25/2017 7:30,11,0,0,11,0,0,0,0,0
614855718638584_685487078242114,photo,12/25/2017 7:22,11,0,0,11,0,0,0,0,0
614855718638584_685473148243507,video,12/25/2017 7:07,187,722,176,108,77,0,2,0,0
614855718638584_685281478262674,photo,12/25/2017 2:16,4,0,0,4,0,0,0,0,0
614855718638584_685270124930476,photo,12/25/2017 2:01,7,0,0,7,0,0,0,0,0
614855718638584_685237331600422,photo,12/25/2017 1:23,36,2,1,36,0,0,0,0,0
614855718638584_685227214934767,video,12/25/2017 1:10,55,0,5,53,2,0,0,0,0
614855718638584_685224611601694,video,12/25/2017 1:09,287,709,196,171,109,0,4,1,2
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,photo,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_685124731611682,photo,12/24/2017 22:15,18,0,0,18,0,0,0,0,0
614855718638584_684785274978961,photo,12/24/2017 10:25,241,2,0,234,4,3,0,0,0
614855718638584_684650804992408,photo,12/24/2017 7:53,8,0,0,8,0,0,0,0,0
614855718638584_684629264994562,photo,12/24/2017 7:33,11,0,0,11,0,0,0,0,0
614855718638584_684613778329444,photo,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_684393441684811,photo,12/24/2017 2:06,29,3,0,29,0,0,0,0,0
614855718638584_684363005021188,photo,12/24/2017 1:19,9,0,0,8,0,1,0,0,0
