instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
12475,6/8/2012,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,215
12476,6/9/2012,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,206
12477,6/9/2012,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,123
12478,6/9/2012,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,89
12479,6/9/2012,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0,40
12480,6/9/2012,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0,8
12481,6/9/2012,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,19
12482,6/9/2012,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,80
12483,6/9/2012,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,87
12484,6/9/2012,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,244
12485,6/9/2012,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,340
12486,6/9/2012,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,466
12487,6/9/2012,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0,569
12488,6/9/2012,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,531
12489,6/9/2012,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,585
12490,6/9/2012,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,593
12491,6/9/2012,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,555
12492,6/9/2012,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,534
12493,6/9/2012,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0,495
12494,6/9/2012,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,451
12495,6/9/2012,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,360
12496,6/9/2012,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,363
12497,6/9/2012,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,316
12498,6/9/2012,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,214
12499,6/9/2012,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,230
12500,6/10/2012,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,158
12501,6/10/2012,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,116
12502,6/10/2012,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,73
12503,6/10/2012,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,29
12504,6/10/2012,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,10
12505,6/10/2012,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,13
12506,6/10/2012,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0,30
12507,6/10/2012,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,62
12508,6/10/2012,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,181
12509,6/10/2012,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0,266
12510,6/10/2012,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,413
12511,6/10/2012,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,499
12512,6/10/2012,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0,502
12513,6/10/2012,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,492
12514,6/10/2012,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,500
12515,6/10/2012,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,475
12516,6/10/2012,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,508
12517,6/10/2012,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,521
12518,6/10/2012,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,490
12519,6/10/2012,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,375
12520,6/10/2012,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,363
12521,6/10/2012,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,253
12522,6/10/2012,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,159
12523,6/10/2012,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,110
12524,6/11/2012,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,41
12525,6/11/2012,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,24
12526,6/11/2012,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,17
12527,6/11/2012,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,6
12528,6/11/2012,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,7
12529,6/11/2012,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,37
12530,6/11/2012,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,144
12531,6/11/2012,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,503
12532,6/11/2012,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,651
12533,6/11/2012,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,316
12534,6/11/2012,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,147
12535,6/11/2012,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,202
12536,6/11/2012,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,261
12537,6/11/2012,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,248
12538,6/11/2012,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,259
12539,6/11/2012,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,259
12540,6/11/2012,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,427
12541,6/11/2012,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,800
12542,6/11/2012,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,831
12543,6/11/2012,2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,596
12544,6/11/2012,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,394
12545,6/11/2012,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,250
12546,6/11/2012,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,164
12547,6/11/2012,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,80
12548,6/12/2012,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,28
12549,6/12/2012,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,16
12550,6/12/2012,2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194,6
12551,6/12/2012,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,12
12552,6/12/2012,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,4
12553,6/12/2012,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,29
12554,6/12/2012,2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,136
12555,6/12/2012,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,303
12556,6/12/2012,2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239,613
12557,6/12/2012,2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836,285
12558,6/12/2012,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,125
12559,6/12/2012,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,65
12560,6/12/2012,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,95
12561,6/12/2012,2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194,59
12562,6/12/2012,2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,60
12563,6/12/2012,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194,116
12564,6/12/2012,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,239
12565,6/12/2012,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,681
12566,6/12/2012,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,653
12567,6/12/2012,2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,491
12568,6/12/2012,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194,386
12569,6/12/2012,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,274
12570,6/12/2012,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,207
12571,6/12/2012,2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239,89
12572,6/13/2012,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.194,34
12573,6/13/2012,2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0,28
12574,6/13/2012,2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343,4
12575,6/13/2012,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,8
12576,6/13/2012,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,10
12577,6/13/2012,2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.194,40
12578,6/13/2012,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239,194
12579,6/13/2012,2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985,505
12580,6/13/2012,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,713
12581,6/13/2012,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,352
12582,6/13/2012,2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179,198
12583,6/13/2012,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,246
12584,6/13/2012,2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,334
12585,6/13/2012,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,255
12586,6/13/2012,2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179,320
12587,6/13/2012,2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925,281
12588,6/13/2012,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,392
12589,6/13/2012,2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925,857
12590,6/13/2012,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,744
12591,6/13/2012,2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881,671
12592,6/13/2012,2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,448
12593,6/13/2012,2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,396
12594,6/13/2012,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,238
12595,6/13/2012,2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,153
12596,6/14/2012,2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985,48
12597,6/14/2012,2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239,21
12598,6/14/2012,2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537,9
12599,6/14/2012,2,1,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836,5
12600,6/14/2012,2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537,6
12601,6/14/2012,2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,40
12602,6/14/2012,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,181
12603,6/14/2012,2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,506
12604,6/14/2012,2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284,719
12605,6/14/2012,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,357
12606,6/14/2012,2,1,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179,179
12607,6/14/2012,2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,228
12608,6/14/2012,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,265
12609,6/14/2012,2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,284
12610,6/14/2012,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,298
12611,6/14/2012,2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985,324
12612,6/14/2012,2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,438
12613,6/14/2012,2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239,867
12614,6/14/2012,2,1,6,18,0,4,1,1,0.74,0.6667,0.42,0.194,823
12615,6/14/2012,2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537,579
12616,6/14/2012,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,435
12617,6/14/2012,2,1,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642,337
12618,6/14/2012,2,1,6,22,0,4,1,2,0.64,0.6061,0.65,0.2239,242
12619,6/14/2012,2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642,172
12620,6/15/2012,2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642,94
12621,6/15/2012,2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.194,51
12622,6/15/2012,2,1,6,2,0,5,1,1,0.56,0.5303,0.83,0.1045,15
12623,6/15/2012,2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,5
12624,6/15/2012,2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642,14
12625,6/15/2012,2,1,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045,33
12626,6/15/2012,2,1,6,6,0,5,1,1,0.54,0.5152,0.83,0.1343,151
12627,6/15/2012,2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642,430
12628,6/15/2012,2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642,653
12629,6/15/2012,2,1,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642,366
12630,6/15/2012,2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,216
12631,6/15/2012,2,1,6,11,0,5,1,1,0.66,0.6212,0.5,0.194,286
12632,6/15/2012,2,1,6,12,0,5,1,1,0.7,0.6364,0.45,0.1642,403
12633,6/15/2012,2,1,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537,393
12634,6/15/2012,2,1,6,14,0,5,1,1,0.72,0.6515,0.39,0.194,376
12635,6/15/2012,2,1,6,15,0,5,1,1,0.72,0.6515,0.39,0.194,377
12636,6/15/2012,2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.194,558
12637,6/15/2012,2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836,823
12638,6/15/2012,2,1,6,18,0,5,1,1,0.72,0.6515,0.39,0.2239,693
12639,6/15/2012,2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,467
12640,6/15/2012,2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.194,385
12641,6/15/2012,2,1,6,21,0,5,1,1,0.66,0.6212,0.5,0.1045,333
12642,6/15/2012,2,1,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343,321
12643,6/15/2012,2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,222
12644,6/16/2012,2,1,6,0,0,6,0,1,0.58,0.5455,0.56,0.1343,137
12645,6/16/2012,2,1,6,1,0,6,0,1,0.56,0.5303,0.56,0,95
12646,6/16/2012,2,1,6,2,0,6,0,1,0.58,0.5455,0.53,0,67
12647,6/16/2012,2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,27
12648,6/16/2012,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343,8
12649,6/16/2012,2,1,6,5,0,6,0,1,0.54,0.5152,0.68,0.1045,23
12650,6/16/2012,2,1,6,6,0,6,0,1,0.54,0.5152,0.68,0.194,47
12651,6/16/2012,2,1,6,7,0,6,0,1,0.54,0.5152,0.68,0.194,78
12652,6/16/2012,2,1,6,8,0,6,0,1,0.58,0.5455,0.64,0.1642,204
12653,6/16/2012,2,1,6,9,0,6,0,1,0.6,0.6061,0.6,0.0896,367
12654,6/16/2012,2,1,6,10,0,6,0,1,0.64,0.6212,0.47,0.194,435
12655,6/16/2012,2,1,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642,566
12656,6/16/2012,2,1,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045,603
12657,6/16/2012,2,1,6,13,0,6,0,1,0.72,0.6515,0.34,0.1642,617
12658,6/16/2012,2,1,6,14,0,6,0,1,0.72,0.6515,0.37,0.2239,573
12659,6/16/2012,2,1,6,15,0,6,0,1,0.74,0.6515,0.35,0.2537,583
12660,6/16/2012,2,1,6,16,0,6,0,2,0.72,0.6515,0.37,0.1045,542
12661,6/16/2012,2,1,6,17,0,6,0,2,0.72,0.6515,0.37,0.2537,593
12662,6/16/2012,2,1,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239,571
12663,6/16/2012,2,1,6,19,0,6,0,2,0.7,0.6364,0.42,0.194,461
12664,6/16/2012,2,1,6,20,0,6,0,2,0.66,0.6212,0.47,0.194,352
12665,6/16/2012,2,1,6,21,0,6,0,2,0.64,0.6212,0.5,0.2239,290
12666,6/16/2012,2,1,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985,280
12667,6/16/2012,2,1,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985,183
12668,6/17/2012,2,1,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343,148
12669,6/17/2012,2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642,88
12670,6/17/2012,2,1,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896,74
12671,6/17/2012,2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045,28
12672,6/17/2012,2,1,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896,18
12673,6/17/2012,2,1,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343,17
12674,6/17/2012,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,23
12675,6/17/2012,2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896,48
12676,6/17/2012,2,1,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537,119
12677,6/17/2012,2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,274
12678,6/17/2012,2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0,436
12679,6/17/2012,2,1,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045,546
12680,6/17/2012,2,1,6,12,0,0,0,1,0.62,0.6212,0.57,0,615
12681,6/17/2012,2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642,614
12682,6/17/2012,2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0,582
12683,6/17/2012,2,1,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239,463
12684,6/17/2012,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,580
12685,6/17/2012,2,1,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239,593
12686,6/17/2012,2,1,6,18,0,0,0,1,0.64,0.6212,0.53,0.194,513
12687,6/17/2012,2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642,390
12688,6/17/2012,2,1,6,20,0,0,0,1,0.62,0.6212,0.57,0.194,302
12689,6/17/2012,2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.194,246
12690,6/17/2012,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.194,153
12691,6/17/2012,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.194,108
12692,6/18/2012,2,1,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537,40
12693,6/18/2012,2,1,6,1,0,1,1,1,0.54,0.5152,0.77,0.2239,14
12694,6/18/2012,2,1,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239,9
12695,6/18/2012,2,1,6,3,0,1,1,2,0.52,0.5,0.83,0.2239,4
12696,6/18/2012,2,1,6,4,0,1,1,2,0.54,0.5152,0.77,0.194,9
12697,6/18/2012,2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,23
12698,6/18/2012,2,1,6,6,0,1,1,3,0.52,0.5,0.88,0.1343,37
12699,6/18/2012,2,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,145
12700,6/18/2012,2,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.194,474
12701,6/18/2012,2,1,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239,250
12702,6/18/2012,2,1,6,10,0,1,1,3,0.54,0.5152,0.88,0.1045,91
12703,6/18/2012,2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,121
12704,6/18/2012,2,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,168
12705,6/18/2012,2,1,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343,225
12706,6/18/2012,2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.194,219
12707,6/18/2012,2,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.194,237
12708,6/18/2012,2,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.194,332
12709,6/18/2012,2,1,6,17,0,1,1,2,0.6,0.5909,0.73,0.194,723
12710,6/18/2012,2,1,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642,642
12711,6/18/2012,2,1,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896,463
12712,6/18/2012,2,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,362
12713,6/18/2012,2,1,6,21,0,1,1,2,0.62,0.5909,0.73,0.1045,273
12714,6/18/2012,2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,164
12715,6/18/2012,2,1,6,23,0,1,1,3,0.6,0.5758,0.78,0.194,74
12716,6/19/2012,2,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,35
12717,6/19/2012,2,1,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,14
12718,6/19/2012,2,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,15
12719,6/19/2012,2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,8
12720,6/19/2012,2,1,6,4,0,2,1,2,0.6,0.5758,0.78,0.1343,10
12721,6/19/2012,2,1,6,5,0,2,1,2,0.6,0.5758,0.78,0.194,37
12722,6/19/2012,2,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,161
12723,6/19/2012,2,1,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343,480
12724,6/19/2012,2,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,673
12725,6/19/2012,2,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,328
12726,6/19/2012,2,1,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896,180
12727,6/19/2012,2,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343,230
12728,6/19/2012,2,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,292
12729,6/19/2012,2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,272
12730,6/19/2012,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,227
12731,6/19/2012,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,259
12732,6/19/2012,2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,334
12733,6/19/2012,2,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.194,811
12734,6/19/2012,2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,795
12735,6/19/2012,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,514
12736,6/19/2012,2,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,458
12737,6/19/2012,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,276
12738,6/19/2012,2,1,6,22,0,2,1,1,0.72,0.697,0.79,0.0896,291
12739,6/19/2012,2,1,6,23,0,2,1,1,0.72,0.697,0.79,0.1343,125
12740,6/20/2012,2,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.194,53
12741,6/20/2012,2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.194,27
12742,6/20/2012,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,6
12743,6/20/2012,2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,8
12744,6/20/2012,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,7
12745,6/20/2012,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896,39
12746,6/20/2012,2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896,165
12747,6/20/2012,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0,464
12748,6/20/2012,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,643
12749,6/20/2012,2,1,6,9,0,3,1,2,0.72,0.697,0.74,0,316
12750,6/20/2012,2,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343,167
12751,6/20/2012,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.194,188
12752,6/20/2012,2,1,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,180
12753,6/20/2012,2,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045,211
12754,6/20/2012,2,1,6,14,0,3,1,1,0.88,0.803,0.39,0.194,190
12755,6/20/2012,2,1,6,15,0,3,1,1,0.9,0.8182,0.35,0,179
12756,6/20/2012,2,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045,335
12757,6/20/2012,2,1,6,17,0,3,1,1,0.9,0.8182,0.37,0,691
12758,6/20/2012,2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0,672
12759,6/20/2012,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537,539
12760,6/20/2012,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239,407
12761,6/20/2012,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896,344
12762,6/20/2012,2,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045,257
12763,6/20/2012,2,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045,123
12764,6/21/2012,3,1,6,0,0,4,1,1,0.74,0.697,0.7,0.0896,69
12765,6/21/2012,3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,18
12766,6/21/2012,3,1,6,2,0,4,1,1,0.72,0.697,0.79,0.1045,18
12767,6/21/2012,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0,11
12768,6/21/2012,3,1,6,4,0,4,1,1,0.7,0.6667,0.84,0.0896,12
12769,6/21/2012,3,1,6,5,0,4,1,1,0.7,0.6667,0.84,0.1045,40
12770,6/21/2012,3,1,6,6,0,4,1,2,0.7,0.6667,0.84,0.0896,150
12771,6/21/2012,3,1,6,7,0,4,1,2,0.7,0.6667,0.84,0.0896,463
12772,6/21/2012,3,1,6,8,0,4,1,1,0.74,0.697,0.7,0,590
12773,6/21/2012,3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,256
12774,6/21/2012,3,1,6,10,0,4,1,1,0.84,0.7879,0.49,0.1045,150
12775,6/21/2012,3,1,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343,161
12776,6/21/2012,3,1,6,12,0,4,1,1,0.9,0.8182,0.35,0.194,215
12777,6/21/2012,3,1,6,13,0,4,1,1,0.9,0.8182,0.35,0,172
12778,6/21/2012,3,1,6,14,0,4,1,1,0.88,0.7879,0.37,0.1642,176
12779,6/21/2012,3,1,6,15,0,4,1,1,0.92,0.8333,0.33,0.1642,194
12780,6/21/2012,3,1,6,16,0,4,1,1,0.9,0.8182,0.35,0.1343,320
